Time,Voltage
3.7532749963647465,1939.45185594602
3.772308534030787,1942.2331329090855
3.791358348372544,1940.7987508615645
3.8106313856955563,1940.269468245853
3.829431527458018,1944.7804326587254
3.848458961370665,1949.1425817507607
3.8675555711551075,1935.588180047804
3.886558590054179,1946.2738176557189
3.9055778856289676,1952.7437962530475
3.924631769139654,1950.25549945288
3.9437670360289223,1926.6889075997806
3.9628249887085376,1923.1466960469663
3.98187276846583,1922.2392713757686
4.000918513638657,1921.858804080894
4.019950016720234,1925.1670384202828
4.038942862696983,1938.4874629098144
4.05633652528458,1954.9574241504981
4.06413072771342,1932.7339486989374
4.086615211286293,1922.5180094474144
4.102446313005101,1932.6522746654312
4.121418813137205,1951.2422729181956
4.140497111661466,1942.4304876021486
4.159567271847869,1935.7265317913946
4.178653708709988,1924.8069169700543
4.197650623855666,1937.073426706939
4.216655677339203,1947.2321069385307
4.235695318758637,1948.4325117726264
4.25481023980326,1930.1354936827597
4.273902780418773,1917.6350067324495
4.292924110578026,1923.5780279534547
4.3119596828285305,1925.832347540197
4.330975926526622,1933.0927622020104
