Time,D,dT
1958-02-10 14:59:40,9.980911606043671,10779.999999979953
1958-02-10 15:00:00,9.98083482793613,10799.99999998685
1958-02-10 15:00:20,9.980758049828587,10819.999999993746
1958-02-10 15:00:40,9.980681271721044,10840.000000000644
1958-02-10 15:01:00,9.980604493613503,10860.00000000754
1958-02-10 15:01:20,9.98052771550596,10880.000000014435
1958-02-10 15:01:40,9.980450937398418,10900.000000021333
1958-02-10 15:02:00,9.980374159290877,10920.000000028229
1958-02-10 15:02:20,9.980297381183334,10940.000000035125
1958-02-10 15:02:40,9.980220603075791,10960.000000042022
1958-02-10 15:03:00,9.98014382496825,10980.000000048918
1958-02-10 15:03:20,9.980067046860707,11000.000000055814
1958-02-10 15:03:40,9.979990268753165,11020.000000062711
1958-02-10 15:04:00,9.979913490645622,11040.000000069607
1958-02-10 15:04:20,9.979049102594837,11060.000000055255
1958-02-10 15:04:40,9.977819430444477,11080.000000031048
1958-02-10 15:05:00,9.976589758294116,11100.000000006841
1958-02-10 15:05:20,9.975360086143755,11119.999999982634
1958-02-10 15:05:40,9.974130413993395,11139.999999958427
1958-02-10 15:06:00,9.972900741843034,11159.99999993422
1958-02-10 15:06:20,9.971671069692674,11179.999999910011
1958-02-10 15:06:40,9.970441397542313,11199.999999885804
1958-02-10 15:07:00,9.969211725391952,11219.999999861597
1958-02-10 15:07:20,9.967982053241592,11239.99999983739
1958-02-10 15:07:40,9.966752381091231,11259.999999813183
1958-02-10 15:08:00,9.96552270894087,11279.999999788975
1958-02-10 15:08:20,9.96429303679051,11299.999999764768
1958-02-10 15:08:40,9.963074474829309,11319.999999752446
1958-02-10 15:09:00,9.961892618557892,11339.999999779388
1958-02-10 15:09:20,9.960710762286475,11359.99999980633
1958-02-10 15:09:40,9.959528906015056,11379.999999833271
1958-02-10 15:10:00,9.958347049743638,11399.999999860214
1958-02-10 15:10:20,9.95716519347222,11419.999999887155
1958-02-10 15:10:40,9.955983337200802,11439.999999914098
1958-02-10 15:11:00,9.954801480929383,11459.99999994104
1958-02-10 15:11:20,9.953619624657966,11479.999999967982
1958-02-10 15:11:40,9.952437768386549,11499.999999994923
1958-02-10 15:12:00,9.95125591211513,11520.000000021866
1958-02-10 15:12:20,9.950074055843713,11540.000000048807
1958-02-10 15:12:40,9.948892199572294,11560.00000007575
1958-02-10 15:13:00,9.947710343300876,11580.000000102691
1958-02-10 15:13:20,9.946528487029457,11600.000000129634
1958-02-10 15:13:40,9.94534663075804,11620.000000156575
1958-02-10 15:14:00,9.944885778006281,11640.000000166809
1958-02-10 15:14:20,9.944542293534463,11660.000000174321
1958-02-10 15:14:40,9.944198809062645,11680.000000181833
1958-02-10 15:15:00,9.943855324590828,11700.000000189346
1958-02-10 15:15:20,9.94351184011901,11720.000000196858
1958-02-10 15:15:40,9.943168355647192,11740.000000204373
1958-02-10 15:16:00,9.942824871175374,11760.000000211885
1958-02-10 15:16:20,9.942481386703557,11780.000000219397
1958-02-10 15:16:40,9.942137902231739,11800.00000022691
1958-02-10 15:17:00,9.94179441775992,11820.000000234422
1958-02-10 15:17:20,9.941450933288102,11840.000000241937
1958-02-10 15:17:40,9.941107448816286,11860.000000249449
1958-02-10 15:18:00,9.940763964344468,11880.000000256961
1958-02-10 15:18:20,9.94042047987265,11900.000000264474
1958-02-10 15:18:40,9.940429215076552,11920.000000269996
1958-02-10 15:19:00,9.940871186160297,11940.000000273069
1958-02-10 15:19:20,9.941313157244041,11960.00000027614
1958-02-10 15:19:40,9.941755128327785,11980.000000279215
1958-02-10 15:20:00,9.94219709941153,12000.000000282287
1958-02-10 15:20:20,9.942639070495273,12020.00000028536
1958-02-10 15:20:40,9.943081041579017,12040.000000288432
1958-02-10 15:21:00,9.943523012662762,12060.000000291506
1958-02-10 15:21:20,9.943964983746506,12080.000000294578
1958-02-10 15:21:40,9.94440695483025,12100.00000029765
1958-02-10 15:22:00,9.944848925913995,12120.000000300724
1958-02-10 15:22:20,9.945290896997738,12140.000000303797
1958-02-10 15:22:40,9.945732868081482,12160.000000306869
1958-02-10 15:23:00,9.946174839165227,12180.000000309941
1958-02-10 15:23:20,9.946626959456827,12200.000000313015
1958-02-10 15:23:40,9.947344350021066,12220.000000316088
1958-02-10 15:24:00,9.948061740585306,12240.000000319158
1958-02-10 15:24:20,9.948779131149545,12260.00000032223
1958-02-10 15:24:40,9.949496521713783,12280.000000325303
1958-02-10 15:25:00,9.950213912278024,12300.000000328375
1958-02-10 15:25:20,9.950931302842262,12320.000000331447
1958-02-10 15:25:40,9.9516486934065,12340.00000033452
1958-02-10 15:26:00,9.95236608397074,12360.000000337592
1958-02-10 15:26:20,9.95308347453498,12380.000000340662
1958-02-10 15:26:40,9.953800865099218,12400.000000343734
1958-02-10 15:27:00,9.954518255663457,12420.000000346807
1958-02-10 15:27:20,9.955235646227697,12440.000000349879
1958-02-10 15:27:40,9.955953036791936,12460.000000352951
1958-02-10 15:28:00,9.956670427356174,12480.000000356024
1958-02-10 15:28:20,9.956775507535871,12500.000000361872
1958-02-10 15:28:40,9.95651362883607,12520.000000369386
1958-02-10 15:29:00,9.95625175013627,12540.000000376898
1958-02-10 15:29:20,9.955989871436469,12560.00000038441
1958-02-10 15:29:40,9.955727992736668,12580.000000391925
1958-02-10 15:30:00,9.955466114036867,12600.000000399437
1958-02-10 15:30:20,9.955204235337064,12620.000000406952
1958-02-10 15:30:40,9.954942356637263,12640.000000414464
1958-02-10 15:31:00,9.954680477937462,12660.000000421976
1958-02-10 15:31:20,9.95441859923766,12680.00000042949
1958-02-10 15:31:40,9.95415672053786,12700.000000437003
1958-02-10 15:32:00,9.953894841838059,12720.000000444517
1958-02-10 15:32:20,9.953632963138258,12740.00000045203
1958-02-10 15:32:40,9.953371084438455,12760.000000459542
1958-02-10 15:33:00,9.953011112566156,12780.000000451872
1958-02-10 15:33:20,9.952290201401322,12800.00000038833
1958-02-10 15:33:40,9.95156929023649,12820.000000324791
1958-02-10 15:34:00,9.950848379071656,12840.00000026125
1958-02-10 15:34:20,9.950127467906823,12860.00000019771
1958-02-10 15:34:40,9.94940655674199,12880.000000134169
1958-02-10 15:35:00,9.948685645577156,12900.000000070628
1958-02-10 15:35:20,9.947964734412322,12920.000000007087
1958-02-10 15:35:40,9.947243823247488,12939.999999943546
1958-02-10 15:36:00,9.946522912082655,12959.999999880005
1958-02-10 15:36:20,9.945802000917821,12979.999999816466
1958-02-10 15:36:40,9.945081089752987,12999.999999752925
1958-02-10 15:37:00,9.944360178588155,13019.999999689384
1958-02-10 15:37:20,9.943639267423322,13039.999999625843
1958-02-10 15:37:40,9.942918356258488,13059.999999562302
1958-02-10 15:38:00,9.942442910623262,13079.999999552194
1958-02-10 15:38:20,9.942028021101022,13099.999999555266
1958-02-10 15:38:40,9.941613131578782,13119.999999558338
1958-02-10 15:39:00,9.94119824205654,13139.99999956141
1958-02-10 15:39:20,9.9407833525343,13159.999999564483
1958-02-10 15:39:40,9.94036846301206,13179.999999567555
1958-02-10 15:40:00,9.93995357348982,13199.999999570628
1958-02-10 15:40:20,9.93953868396758,13219.9999995737
1958-02-10 15:40:40,9.93912379444534,13239.999999576772
1958-02-10 15:41:00,9.938708904923098,13259.999999579844
1958-02-10 15:41:20,9.938294015400858,13279.999999582917
1958-02-10 15:41:40,9.937879125878618,13299.999999585989
1958-02-10 15:42:00,9.937464236356378,13319.999999589061
1958-02-10 15:42:20,9.937049346834138,13339.999999592135
1958-02-10 15:42:40,9.936825679686425,13359.999999595206
1958-02-10 15:43:00,9.936900424796175,13379.999999598278
1958-02-10 15:43:20,9.936975169905926,13399.99999960135
1958-02-10 15:43:40,9.937049915015677,13419.999999604423
1958-02-10 15:44:00,9.937124660125427,13439.999999607495
1958-02-10 15:44:20,9.937199405235178,13459.999999610567
1958-02-10 15:44:40,9.93727415034493,13479.99999961364
1958-02-10 15:45:00,9.937348895454681,13499.99999961671
1958-02-10 15:45:20,9.93742364056443,13519.999999619782
1958-02-10 15:45:40,9.937498385674182,13539.999999622854
1958-02-10 15:46:00,9.937573130783933,13559.999999625927
1958-02-10 15:46:20,9.937647875893685,13579.999999628999
1958-02-10 15:46:40,9.937722621003434,13599.999999632071
1958-02-10 15:47:00,9.937797366113186,13619.999999635143
1958-02-10 15:47:20,9.937872111222937,13639.999999638216
1958-02-10 15:47:40,9.937732315474136,13659.99999965545
1958-02-10 15:48:00,9.937587909599301,13679.999999672993
1958-02-10 15:48:20,9.937443503724468,13699.999999690534
1958-02-10 15:48:40,9.937299097849635,13719.999999708074
1958-02-10 15:49:00,9.9371546919748,13739.999999725615
1958-02-10 15:49:20,9.937010286099968,13759.999999743155
1958-02-10 15:49:40,9.936865880225135,13779.999999760697
1958-02-10 15:50:00,9.936721474350302,13799.999999778238
1958-02-10 15:50:20,9.936577068475467,13819.999999795778
1958-02-10 15:50:40,9.936432662600634,13839.999999813319
1958-02-10 15:51:00,9.9362882567258,13859.99999983086
1958-02-10 15:51:20,9.936143850850968,13879.999999848402
1958-02-10 15:51:40,9.935999444976133,13899.999999865942
1958-02-10 15:52:00,9.9358550391013,13919.999999883483
1958-02-10 15:52:20,9.935665075648615,13939.99999989727
1958-02-10 15:52:40,9.934997022766474,13959.99999987168
1958-02-10 15:53:00,9.934328969884332,13979.999999846088
1958-02-10 15:53:20,9.93366091700219,13999.999999820497
1958-02-10 15:53:40,9.932992864120047,14019.999999794907
1958-02-10 15:54:00,9.932324811237907,14039.999999769316
1958-02-10 15:54:20,9.931656758355764,14059.999999743724
1958-02-10 15:54:40,9.930988705473622,14079.999999718133
1958-02-10 15:55:00,9.930320652591481,14099.999999692542
1958-02-10 15:55:20,9.929652599709339,14119.99999966695
1958-02-10 15:55:40,9.928984546827197,14139.999999641359
1958-02-10 15:56:00,9.928316493945054,14159.999999615768
1958-02-10 15:56:20,9.927648441062914,14179.999999590176
1958-02-10 15:56:40,9.926980388180771,14199.999999564587
1958-02-10 15:57:00,9.92788792340083,14219.999999568645
1958-02-10 15:57:20,9.929017690673861,14239.999999576887
1958-02-10 15:57:40,9.930147457946894,14259.999999585129
1958-02-10 15:58:00,9.931277225219926,14279.999999593369
1958-02-10 15:58:20,9.932406992492957,14299.99999960161
1958-02-10 15:58:40,9.933536759765989,14319.999999609852
1958-02-10 15:59:00,9.93466652703902,14339.999999618092
1958-02-10 15:59:20,9.935796294312054,14359.999999626334
1958-02-10 15:59:40,9.936926061585085,14379.999999634576
1958-02-10 16:00:00,9.938055828858117,14399.999999642818
1958-02-10 16:00:20,9.939185596131148,14419.999999651058
1958-02-10 16:00:40,9.94031536340418,14439.9999996593
1958-02-10 16:01:00,9.941445130677211,14459.999999667541
1958-02-10 16:01:20,9.942574897950244,14479.999999675782
1958-02-10 16:01:40,9.94349828787658,14499.999999686112
1958-02-10 16:02:00,9.943709261976835,14519.999999703654
1958-02-10 16:02:20,9.94392023607709,14539.999999721194
1958-02-10 16:02:40,9.944131210177346,14559.999999738735
1958-02-10 16:03:00,9.944342184277602,14579.999999756275
1958-02-10 16:03:20,9.94455315837786,14599.999999773818
1958-02-10 16:03:40,9.944764132478115,14619.999999791358
1958-02-10 16:04:00,9.94497510657837,14639.999999808899
1958-02-10 16:04:20,9.945186080678626,14659.999999826441
1958-02-10 16:04:40,9.945397054778882,14679.999999843982
1958-02-10 16:05:00,9.945608028879137,14699.999999861522
1958-02-10 16:05:20,9.945819002979393,14719.999999879063
1958-02-10 16:05:40,9.946029977079649,14739.999999896605
1958-02-10 16:06:00,9.946240951179904,14759.999999914146
1958-02-10 16:06:20,9.946451925280162,14779.999999931686
1958-02-10 16:06:40,9.946501785190899,14799.999999952355
1958-02-10 16:07:00,9.946228430679142,14819.999999979296
1958-02-10 16:07:20,9.945955076167385,14840.000000006237
1958-02-10 16:07:40,9.94568172165563,14860.00000003318
1958-02-10 16:08:00,9.945408367143873,14880.000000060121
1958-02-10 16:08:20,9.945135012632116,14900.000000087062
1958-02-10 16:08:40,9.94486165812036,14920.000000114005
1958-02-10 16:09:00,9.944588303608603,14940.000000140946
1958-02-10 16:09:20,9.944314949096846,14960.000000167889
1958-02-10 16:09:40,9.944041594585089,14980.00000019483
1958-02-10 16:10:00,9.943768240073332,15000.000000221771
1958-02-10 16:10:20,9.943494885561577,15020.000000248714
1958-02-10 16:10:40,9.94322153104982,15040.000000275655
1958-02-10 16:11:00,9.942948176538064,15060.000000302596
1958-02-10 16:11:20,9.942674822026307,15080.000000329539
1958-02-10 16:11:40,9.94240146751455,15100.00000035648
1958-02-10 16:12:00,9.941333689415687,15120.000000342821
1958-02-10 16:12:20,9.940233073722958,15140.000000327482
1958-02-10 16:12:40,9.93913245803023,15160.000000312144
1958-02-10 16:13:00,9.9380318423375,15180.000000296806
1958-02-10 16:13:20,9.936931226644772,15200.000000281469
1958-02-10 16:13:40,9.935830610952042,15220.00000026613
1958-02-10 16:14:00,9.934729995259314,15240.000000250793
1958-02-10 16:14:20,9.933629379566584,15260.000000235454
1958-02-10 16:14:40,9.932528763873854,15280.000000220116
1958-02-10 16:15:00,9.931428148181126,15300.000000204778
1958-02-10 16:15:20,9.930327532488397,15320.00000018944
1958-02-10 16:15:40,9.929226916795669,15340.000000174103
1958-02-10 16:16:00,9.928560888910077,15360.000000172564
1958-02-10 16:16:20,9.928196402952803,15380.000000180598
1958-02-10 16:16:40,9.927831916995531,15400.000000188635
1958-02-10 16:17:00,9.927467431038258,15420.000000196671
1958-02-10 16:17:20,9.927102945080986,15440.000000204705
1958-02-10 16:17:40,9.926738459123712,15460.000000212742
1958-02-10 16:18:00,9.92637397316644,15480.000000220778
1958-02-10 16:18:20,9.926009487209166,15500.000000228812
1958-02-10 16:18:40,9.925645001251894,15520.000000236849
1958-02-10 16:19:00,9.92528051529462,15540.000000244885
1958-02-10 16:19:20,9.925450337920905,15560.000000237635
1958-02-10 16:19:40,9.926483950849827,15580.000000205673
1958-02-10 16:20:00,9.92751756377875,15600.000000173712
1958-02-10 16:20:20,9.928551176707673,15620.00000014175
1958-02-10 16:20:40,9.929584789636596,15640.000000109789
1958-02-10 16:21:00,9.93061840256552,15660.000000077827
1958-02-10 16:21:20,9.931652015494441,15680.000000045866
1958-02-10 16:21:40,9.932685628423364,15700.000000013904
1958-02-10 16:22:00,9.933719241352287,15719.999999981943
1958-02-10 16:22:20,9.93475285428121,15739.999999949981
1958-02-10 16:22:40,9.935786467210134,15759.99999991802
1958-02-10 16:23:00,9.936820080139057,15779.999999886059
1958-02-10 16:23:20,9.937853693067979,15799.999999854097
1958-02-10 16:23:40,9.93862086020298,15819.999999846388
1958-02-10 16:24:00,9.939007364864029,15839.999999873331
1958-02-10 16:24:20,9.939393869525079,15859.999999900272
1958-02-10 16:24:40,9.93978037418613,15879.999999927215
1958-02-10 16:25:00,9.94016687884718,15899.999999954156
1958-02-10 16:25:20,9.94055338350823,15919.999999981099
1958-02-10 16:25:40,9.94093988816928,15940.00000000804
1958-02-10 16:26:00,9.94132639283033,15960.000000034983
1958-02-10 16:26:20,9.941712897491382,15980.000000061924
1958-02-10 16:26:40,9.942099402152431,16000.000000088867
1958-02-10 16:27:00,9.94248590681348,16020.000000115808
1958-02-10 16:27:20,9.942872411474532,16040.00000014275
1958-02-10 16:27:40,9.943258916135582,16060.000000169692
1958-02-10 16:28:00,9.943645420796631,16080.000000196635
1958-02-10 16:28:20,9.944031925457683,16100.000000223576
1958-02-10 16:28:40,9.944398290462953,16120.000000249978
1958-02-10 16:29:00,9.944273627920095,16140.000000263222
1958-02-10 16:29:20,9.944148965377238,16160.000000276466
1958-02-10 16:29:40,9.94402430283438,16180.00000028971
1958-02-10 16:30:00,9.943899640291523,16200.000000302955
1958-02-10 16:30:20,9.943774977748665,16220.000000316199
1958-02-10 16:30:40,9.943650315205808,16240.00000032944
1958-02-10 16:31:00,9.94352565266295,16260.000000342685
1958-02-10 16:31:20,9.943400990120093,16280.000000355929
1958-02-10 16:31:40,9.943276327577236,16300.000000369173
1958-02-10 16:32:00,9.943151665034378,16320.000000382417
1958-02-10 16:32:20,9.94302700249152,16340.000000395661
1958-02-10 16:32:40,9.942902339948663,16360.000000408905
1958-02-10 16:33:00,9.942777677405806,16380.00000042215
1958-02-10 16:33:20,9.942653014862948,16400.000000435393
1958-02-10 16:33:40,9.942279870677018,16420.000000444383
1958-02-10 16:34:00,9.94046985782148,16440.00000042878
1958-02-10 16:34:20,9.938659844965942,16460.000000413176
1958-02-10 16:34:40,9.936849832110402,16480.000000397573
1958-02-10 16:35:00,9.935039819254865,16500.000000381966
1958-02-10 16:35:20,9.933229806399327,16520.000000366363
1958-02-10 16:35:40,9.931419793543789,16540.00000035076
1958-02-10 16:36:00,9.929609780688251,16560.000000335156
1958-02-10 16:36:20,9.927799767832711,16580.000000319553
1958-02-10 16:36:40,9.925989754977174,16600.00000030395
1958-02-10 16:37:00,9.924179742121636,16620.000000288346
1958-02-10 16:37:20,9.922369729266098,16640.00000027274
1958-02-10 16:37:40,9.921057596866913,16660.000000269618
1958-02-10 16:38:00,9.920334550664634,16680.000000281263
1958-02-10 16:38:20,9.919611504462358,16700.000000292905
1958-02-10 16:38:40,9.918888458260081,16720.00000030455
1958-02-10 16:39:00,9.918165412057803,16740.000000316195
1958-02-10 16:39:20,9.917442365855527,16760.00000032784
1958-02-10 16:39:40,9.91671931965325,16780.00000033948
1958-02-10 16:40:00,9.915996273450972,16800.000000351127
1958-02-10 16:40:20,9.915273227248695,16820.000000362772
1958-02-10 16:40:40,9.914550181046419,16840.000000374414
1958-02-10 16:41:00,9.913827134844142,16860.00000038606
1958-02-10 16:41:20,9.913104088641864,16880.000000397704
1958-02-10 16:41:40,9.912381042439588,16900.000000409345
1958-02-10 16:42:00,9.911657996237311,16920.00000042099
1958-02-10 16:42:20,9.91163554893896,16940.00000042428
1958-02-10 16:42:40,9.91193232251875,16960.000000423763
1958-02-10 16:43:00,9.912229096098539,16980.000000423242
1958-02-10 16:43:20,9.912525869678328,17000.000000422722
1958-02-10 16:43:40,9.912822643258117,17020.000000422206
1958-02-10 16:44:00,9.913119416837906,17040.000000421685
1958-02-10 16:44:20,9.913416190417696,17060.00000042117
1958-02-10 16:44:40,9.913712963997485,17080.00000042065
1958-02-10 16:45:00,9.914009737577274,17100.000000420132
1958-02-10 16:45:20,9.914306511157063,17120.00000041961
1958-02-10 16:45:40,9.914603284736852,17140.000000419095
1958-02-10 16:46:00,9.914900058316642,17160.000000418575
1958-02-10 16:46:20,9.91519683189643,17180.000000418055
1958-02-10 16:46:40,9.91549360547622,17200.000000417538
1958-02-10 16:47:00,9.91579037905601,17220.000000417018
1958-02-10 16:47:20,9.915346523748363,17240.00000038042
1958-02-10 16:47:40,9.914476752843509,17260.00000032307
1958-02-10 16:48:00,9.913606981938656,17280.000000265725
1958-02-10 16:48:20,9.912737211033802,17300.000000208376
1958-02-10 16:48:40,9.91186744012895,17320.000000151027
1958-02-10 16:49:00,9.910997669224095,17340.00000009368
1958-02-10 16:49:20,9.910127898319242,17360.000000036332
1958-02-10 16:49:40,9.909258127414388,17379.999999978983
1958-02-10 16:50:00,9.908388356509535,17399.999999921634
1958-02-10 16:50:20,9.90751858560468,17419.99999986429
1958-02-10 16:50:40,9.906648814699828,17439.99999980694
1958-02-10 16:51:00,9.905779043794974,17459.99999974959
1958-02-10 16:51:20,9.904909272890121,17479.999999692245
1958-02-10 16:51:40,9.90353120042495,17499.999999681902
1958-02-10 16:52:00,9.902123371637062,17519.999999674314
1958-02-10 16:52:20,9.900715542849174,17539.99999966672
1958-02-10 16:52:40,9.899307714061285,17559.999999659132
1958-02-10 16:53:00,9.897899885273398,17579.99999965154
1958-02-10 16:53:20,9.89649205648551,17599.99999964395
1958-02-10 16:53:40,9.895084227697621,17619.999999636362
1958-02-10 16:54:00,9.893676398909735,17639.99999962877
1958-02-10 16:54:20,9.892268570121846,17659.99999962118
1958-02-10 16:54:40,9.890860741333958,17679.99999961359
1958-02-10 16:55:00,9.890406689872936,17699.999999636642
1958-02-10 16:55:20,9.890183496928008,17719.999999667114
1958-02-10 16:55:40,9.889960303983083,17739.999999697586
1958-02-10 16:56:00,9.889737111038155,17759.999999728057
1958-02-10 16:56:20,9.889513918093229,17779.99999975853
1958-02-10 16:56:40,9.889290725148301,17799.999999789
1958-02-10 16:57:00,9.889067532203374,17819.999999819473
1958-02-10 16:57:20,9.888844339258448,17839.999999849944
1958-02-10 16:57:40,9.88862114631352,17859.999999880416
1958-02-10 16:58:00,9.888397953368594,17879.999999910884
1958-02-10 16:58:20,9.888174760423666,17899.999999941356
1958-02-10 16:58:40,9.88795156747874,17919.999999971827
1958-02-10 16:59:00,9.887728374533813,17940.0000000023
1958-02-10 16:59:20,9.887635115271555,17960.000000029533
1958-02-10 16:59:40,9.888196572790912,17980.000000040465
1958-02-10 17:00:00,9.888758030310271,18000.000000051394
1958-02-10 17:00:20,9.889319487829628,18020.000000062322
1958-02-10 17:00:40,9.889880945348986,18040.000000073254
1958-02-10 17:01:00,9.890442402868345,18060.000000084183
1958-02-10 17:01:20,9.891003860387702,18080.00000009511
1958-02-10 17:01:40,9.89156531790706,18100.00000010604
1958-02-10 17:02:00,9.892126775426417,18120.000000116972
1958-02-10 17:02:20,9.892688232945776,18140.0000001279
1958-02-10 17:02:40,9.893249690465133,18160.00000013883
1958-02-10 17:03:00,9.893811147984492,18180.000000149757
1958-02-10 17:03:20,9.894372605503849,18200.00000016069
1958-02-10 17:03:40,9.894934063023207,18220.000000171618
1958-02-10 17:04:00,9.895495520542564,18240.000000182547
1958-02-10 17:04:20,9.896096053500907,18260.000000190703
1958-02-10 17:04:40,9.897189363834238,18280.000000163902
1958-02-10 17:05:00,9.89828267416757,18300.000000137097
1958-02-10 17:05:20,9.899375984500903,18320.000000110296
1958-02-10 17:05:40,9.900469294834235,18340.00000008349
1958-02-10 17:06:00,9.901562605167566,18360.00000005669
1958-02-10 17:06:20,9.9026559155009,18380.000000029886
1958-02-10 17:06:40,9.90374922583423,18400.000000003085
1958-02-10 17:07:00,9.904842536167564,18419.99999997628
1958-02-10 17:07:20,9.905935846500896,18439.99999994948
1958-02-10 17:07:40,9.907029156834227,18459.999999922675
1958-02-10 17:08:00,9.90812246716756,18479.99999989587
1958-02-10 17:08:20,9.909215777500892,18499.99999986907
1958-02-10 17:08:40,9.910309087834223,18519.999999842265
1958-02-10 17:09:00,9.911402398167557,18539.999999815464
1958-02-10 17:09:20,9.911750799648006,18559.999999818003
1958-02-10 17:09:40,9.912085663156002,18579.999999821073
1958-02-10 17:10:00,9.912420526663999,18599.999999824147
1958-02-10 17:10:20,9.912755390171995,18619.99999982722
1958-02-10 17:10:40,9.913090253679991,18639.999999830292
1958-02-10 17:11:00,9.913425117187987,18659.999999833366
1958-02-10 17:11:20,9.913759980695982,18679.99999983644
1958-02-10 17:11:40,9.914094844203978,18699.99999983951
1958-02-10 17:12:00,9.914429707711975,18719.999999842585
1958-02-10 17:12:20,9.91476457121997,18739.99999984566
1958-02-10 17:12:40,9.915099434727967,18759.99999984873
1958-02-10 17:13:00,9.915434298235963,18779.999999851803
1958-02-10 17:13:20,9.91576916174396,18799.999999854874
1958-02-10 17:13:40,9.916104025251956,18819.999999857948
1958-02-10 17:14:00,9.916401057084377,18839.999999863554
1958-02-10 17:14:20,9.916669615902682,18859.999999871066
1958-02-10 17:14:40,9.91693817472099,18879.999999878582
1958-02-10 17:15:00,9.917206733539297,18899.999999886095
1958-02-10 17:15:20,9.917475292357603,18919.999999893607
1958-02-10 17:15:40,9.91774385117591,18939.99999990112
1958-02-10 17:16:00,9.918012409994217,18959.999999908636
1958-02-10 17:16:20,9.918280968812525,18979.99999991615
1958-02-10 17:16:40,9.91854952763083,18999.99999992366
1958-02-10 17:17:00,9.909043114449531,19019.999999931173
1958-02-10 17:17:20,9.898728424709432,19039.999999938682
1958-02-10 17:17:40,9.888529621503915,19059.999999946194
1958-02-10 17:18:00,9.881020130176887,19079.999999953707
1958-02-10 17:18:20,9.873510638849858,19099.999999961223
1958-02-10 17:18:40,9.866578939745233,19119.99999996697
1958-02-10 17:19:00,9.862703455455472,19139.99999996338
1958-02-10 17:19:20,9.858827971165711,19159.999999959793
1958-02-10 17:19:40,9.85495248687595,19179.999999956206
1958-02-10 17:20:00,9.851077002586187,19199.999999952615
1958-02-10 17:20:20,9.847201518296426,19219.99999994903
1958-02-10 17:20:40,9.841276916409024,19239.999999987034
1958-02-10 17:21:00,9.832205439559187,19260.000000088916
1958-02-10 17:21:20,9.823133962709349,19280.0000001908
1958-02-10 17:21:40,9.814062485859512,19300.000000292683
1958-02-10 17:22:00,9.808253038233136,19320.00000031653
1958-02-10 17:22:20,9.805098776836116,19340.000000276857
1958-02-10 17:22:40,9.801944515439097,19360.000000237185
1958-02-10 17:23:00,9.798790254042078,19380.000000197513
1958-02-10 17:23:20,9.795635992645058,19400.00000015784
1958-02-10 17:23:40,9.792481731248039,19420.00000011817
1958-02-10 17:24:00,9.78932746985102,19440.000000078497
1958-02-10 17:24:20,9.786173208454,19460.000000038825
1958-02-10 17:24:40,9.784126069730183,19480.000000036132
1958-02-10 17:25:00,9.782251566254764,19500.000000039203
1958-02-10 17:25:20,9.780377062779344,19520.000000042277
1958-02-10 17:25:40,9.778502559303925,19540.000000045347
1958-02-10 17:26:00,9.776628055828507,19560.00000004842
1958-02-10 17:26:20,9.774753552353088,19580.000000051492
1958-02-10 17:26:40,9.772879048877668,19600.000000054566
1958-02-10 17:27:00,9.77100454540225,19620.000000057636
1958-02-10 17:27:20,9.76913004192683,19640.00000006071
1958-02-10 17:27:40,9.767255538451412,19660.00000006378
1958-02-10 17:28:00,9.765381034975993,19680.000000066855
1958-02-10 17:28:20,9.763506531500573,19700.000000069926
1958-02-10 17:28:40,9.761632028025154,19720.000000073
1958-02-10 17:29:00,9.759757524549736,19740.00000007607
1958-02-10 17:29:20,9.75805155028058,19760.000000059757
1958-02-10 17:29:40,9.756548644520151,19780.000000020085
1958-02-10 17:30:00,9.755045738759723,19799.999999980413
1958-02-10 17:30:20,9.753542832999296,19819.99999994074
1958-02-10 17:30:40,9.752039927238867,19839.999999901072
1958-02-10 17:31:00,9.75053702147844,19859.9999998614
1958-02-10 17:31:20,9.749034115718011,19879.999999821728
1958-02-10 17:31:40,9.747531209957582,19899.999999782056
1958-02-10 17:32:00,9.748449948738546,19919.99999981997
1958-02-10 17:32:20,9.750102891193736,19939.99999988141
1958-02-10 17:32:40,9.751755833648923,19959.999999942847
1958-02-10 17:33:00,9.753408776104113,19980.000000004286
1958-02-10 17:33:20,9.755061718559302,20000.000000065727
1958-02-10 17:33:40,9.75671466101449,20020.000000127166
1958-02-10 17:34:00,9.759550460693742,20040.00000017144
1958-02-10 17:34:20,9.789401111337826,20059.99999982368
1958-02-10 17:34:40,9.807424877307595,20079.999999689593
1958-02-10 17:35:00,9.817590003949627,20099.999999697484
1958-02-10 17:35:20,9.82775513059166,20119.999999705375
1958-02-10 17:35:40,9.837920257233693,20139.999999713265
1958-02-10 17:36:00,9.848085383875725,20159.999999721153
1958-02-10 17:36:20,9.858250510517758,20179.999999729043
1958-02-10 17:36:40,9.86841563715979,20199.999999736934
1958-02-10 17:37:00,9.878580763801823,20219.999999744825
1958-02-10 17:37:20,9.888745890443856,20239.999999752716
1958-02-10 17:37:40,9.898911017085888,20259.999999760606
1958-02-10 17:38:00,9.909076143727921,20279.999999768494
1958-02-10 17:38:20,9.919241270369954,20299.999999776384
1958-02-10 17:38:40,9.929406397011986,20319.999999784275
1958-02-10 17:39:00,9.935944140970507,20339.999999825228
1958-02-10 17:39:20,9.941159394708057,20359.999999878237
1958-02-10 17:39:40,9.946374648445609,20379.999999931246
1958-02-10 17:40:00,9.951589902183159,20399.99999998425
