Time,D
297.21238938053096,48.44542772861358
297.21238938053096,45.11209439528025
298.32743362831866,44.01081612586037
298.8849557522124,52.90462143559489
299.44247787610624,59.57620452310718
303.9026548672567,92.9488692232055
303.9026548672567,82.39331366764995
302.7876106194691,79.60570304818093
297.21238938053096,80.6676499508358
299.44247787610624,80.6873156342183
298.8849557522124,75.68239921337268
303.9026548672567,89.61553588987218
307.2477876106195,100.75614552605704
306.69026548672565,95.75122910521142
307.80530973451334,96.31661750245823
309.47787610619474,92.99803343166175
307.2477876106195,89.08947885939037
310.5929203539823,79.11897738446412
310.5929203539823,81.89675516224189
315.05309734513276,93.047197640118
315.05309734513276,90.26941986234023
312.82300884955754,83.02753195673552
308.9203539823009,88.54867256637169
317.28318584070803,99.17797443461161
316.16814159292034,93.05703048180925
317.28318584070803,95.28908554572273
318.3982300884956,93.07669616519175
318.3982300884956,89.74336283185842
318.9557522123894,85.3038348082596
320.6283185840709,91.98525073746315
320.6283185840709,94.20747295968536
316.16814159292034,117.50147492625369
316.16814159292034,111.94591937069814
321.18584070796464,111.99016715830876
322.3008849557523,108.66666666666667
322.3008849557523,105.33333333333334
323.41592920353986,98.12094395280238
323.41592920353986,95.34316617502459
325.08849557522126,90.91347099311702
328.4336283185841,89.83185840707965
327.3185840707965,96.48869223205507
327.3185840707965,94.26647000983284
330.10619469026557,81.5132743362832
329.5486725663717,85.39724680432646
330.66371681415933,90.4070796460177
330.66371681415933,94.29596853490659
331.77876106194697,71.52802359882007
332.89380530973455,82.09341199606686
334.0088495575221,84.8810226155359
332.89380530973455,87.09341199606688
334.0088495575221,92.10324483775813
336.2389380530974,78.78957718780728
336.2389380530974,91.01179941002951
334.0088495575221,89.8810226155359
338.46902654867256,79.36479842674534
341.25663716814165,81.61160275319568
345.7168141592921,68.8731563421829
345.15929203539827,62.75712881022618
345.7168141592921,58.873156342182895
348.5044247787611,56.67551622418878
348.5044247787611,63.342182890855455
348.5044247787611,66.6755162241888
339.58407079646025,79.37463126843659
340.141592920354,76.04621435594888
341.8141592920354,73.28318584070797
343.48672566371687,79.96460176991151
343.48672566371687,75.52015732546707
344.0442477876107,69.96951819075714
344.0442477876107,82.19174041297936
344.0442477876107,76.6361848574238
345.15929203539827,71.64601769911506
346.83185840707966,83.88298918387414
346.27433628318585,78.32251720747296
346.27433628318585,73.87807276302851
347.3893805309735,77.77679449360866
348.5044247787611,73.34218289085545
347.3893805309735,71.11012782694198
349.6194690265487,78.90757128810226
349.6194690265487,81.12979351032449
350.73451327433634,85.02851524090462
350.73451327433634,87.8062930186824
350.1769911504425,92.80137659783679
352.96460176991155,94.49262536873157
352.4070796460178,102.26548672566373
354.0796460176992,103.3913470993117
354.0796460176992,98.94690265486726
355.19469026548677,92.84562438544741
355.75221238938053,99.5172074729597
356.30973451327435,103.4110127826942
357.424778761062,107.30973451327435
357.424778761062,109.53195673549658
352.96460176991155,115.60373647984268
360.7699115044248,114.56145526057031
363.00000000000006,94.58112094395281
363.00000000000006,88.4700098328417
355.19469026548677,90.06784660766962
354.0796460176992,83.39134709931172
364.11504424778764,86.81317600786629
356.86725663716817,88.41592920353983
365.78761061946904,97.93903638151427
366.3451327433629,101.83284169124879
380.28318584070803,83.0668633235005
379.1681415929204,80.27925270403148
376.38053097345136,97.47689282202556
377.495575221239,110.2645034414946
379.1681415929204,100.27925270403148
379.72566371681415,85.83972468043265
381.9557522123894,99.19272369714848
381.9557522123894,94.74827925270404
382.51327433628325,88.086529006883
383.070796460177,85.31366764995084
383.070796460177,81.98033431661752
385.3008849557523,79.77777777777779
385.3008849557523,81.44444444444446
385.3008849557523,73.66666666666667
386.41592920353986,77.56538839724682
387.53097345132744,80.35299901671584
386.9734513274337,70.34808259587021
