Var1,Var2,Var3
0.141781514,0.189571643,-2.252847652
0.273805323,0.194583441,-2.11129881
0.436081033,0.10729955,-1.910208118
0.399022935,0.121823038,-2.015200389
0.36377354,0.150850334,-1.998120079
0.356416762,0.17539171,-1.888923877
0.440413877,0.137700165,-1.809305689
0.49332858,0.189399895,-1.687898923
0.481938093,0.190741236,-1.72760365
0.718796343,0.115486048,-1.679397357
0.883420322,0.058888566,-1.861670261
1.031286211,0.064132408,-1.367102115
0.896734426,0.185298427,-1.40038343
1.291718887,0.025540406,-1.298265593
1.164829928,0.216449738,-1.058611887
1.330438275,0.049175589,-0.909229999
1.362036278,0.020575545,-0.850656453
1.52933583,-0.066716875,-0.757841294
1.671491488,-0.166487726,-0.634730763
1.598522979,-0.116531072,-0.636769772
1.765388981,-0.175744348,-0.621470563
1.535274816,-0.039108098,-0.691243754
1.82400944,-0.179415745,-0.727548928
1.744941453,-0.090489912,-0.521125135
1.847704653,-0.054635437,-0.428442624
1.935218432,-0.000278378,-0.200796894
2.18428716,-0.094362548,-0.084926532
2.273789273,-0.179133628,0.092033548
2.300514773,-0.212067109,0.215069674
2.320085053,-0.288627704,0.116826555
2.166335399,-0.208270792,-0.061920611
2.245850075,-0.29215385,-0.05455858
2.303693656,-0.279439252,0.09594711
2.0977703,-0.160323619,0.051897951
2.145482265,-0.232364075,-0.037497707
2.191013911,-0.249710442,0.041408347
2.184709112,-0.243761657,0.099500816
2.157136873,-0.252954272,0.158439102
2.32870914,-0.348862683,0.18883623
2.24550984,-0.289966365,0.255986959
2.361511801,-0.393506727,0.312365856
2.4239303,-0.432966072,0.353294955
2.415388054,-0.442928372,0.409847332
2.371989807,-0.439964912,0.391149656
2.442312626,-0.490399517,0.437491928
2.531110217,-0.533614185,0.547124612
2.706340127,-0.642434686,0.596531759
2.656357263,-0.626210643,0.598631916
2.51677471,-0.592952806,0.611867153
2.410125222,-0.589304911,0.597922043
2.354446538,-0.585261136,0.562012239
2.543996026,-0.687493094,0.666389626
2.400337298,-0.601299839,0.677867695
2.367124567,-0.623255517,0.686079338
2.212377152,-0.542455907,0.679653176
2.178171443,-0.559968404,0.715266009
2.211157148,-0.582585449,0.692540613
2.158934436,-0.559992827,0.674947597
1.986367748,-0.489683035,0.678457094
1.998170649,-0.512307306,0.748195686
2.064907742,-0.537944783,0.802336037
2.199767758,-0.611753822,0.898380936
2.128337449,-0.607865039,0.886821019
1.982524094,-0.570054673,0.805245605
1.953815382,-0.557309677,0.865915824
1.950092678,-0.555429936,0.877782474
1.787288742,-0.490703833,0.800684265
1.702798822,-0.454780568,0.806457427
1.726330382,-0.477381948,0.837008072
1.725114221,-0.498674655,0.877393796
1.583881086,-0.445171048,0.851005268
1.647054938,-0.494162516,0.860117584
1.586748136,-0.486129709,0.821045885
1.475863983,-0.442475623,0.789767417
1.30424746,-0.35092096,0.704419921
1.306959341,-0.348509512,0.69770764
1.116360188,-0.262752581,0.709757132
1.220692562,-0.317817942,0.723227159
1.316226075,-0.373420592,0.763156988
1.19122333,-0.322682466,0.745321939
1.260496431,-0.381728704,0.777169449
1.394461876,-0.467250934,0.768403351
1.042018151,-0.29438784,0.63394398
1.100736943,-0.351260387,0.66905762
0.900744975,-0.245208715,0.584526281
0.959844188,-0.297785553,0.524610828
0.723777639,-0.191382463,0.383726632
0.546687789,-0.034435626,0.183223712
0.436171234,0.10224194,0.143381827
0.721838017,-0.00563243,0.328244684
1.282566382,-0.261699916,0.622493336
2.183005344,-0.738273739,0.955559385
2.620951901,-1.044763551,1.197401499
2.48520733,-1.089212286,0.993272607
2.598621207,-1.118685311,1.100096605
2.699298686,-1.271241932,1.198751811
2.369553365,-1.22011009,1.05466221
1.87087001,-1.018161825,0.81436242
1.490090971,-0.763446076,0.635530453
1.060860307,-0.524822284,0.453860287
0.744449118,-0.329177719,0.298194567
0.37066588,-0.023606088,0.116721671
0.456462828,0.031357694,0.212490031
0.961205978,-0.244908637,0.472749519
1.773973276,-0.704638213,0.771315124
2.427649313,-1.092148516,1.056649336
2.660328095,-1.341121275,1.094455332
2.703515247,-1.449223097,1.040856749
2.463435977,-1.36125121,0.958641493
2.260092568,-1.276712099,0.884223
2.081202751,-1.209348551,0.829153177
2.075463716,-1.257262105,0.96574883
2.047512649,-1.282551673,0.870340929
1.386455799,-0.929690544,0.623036294
0.898007944,-0.625002048,0.448962745
0.690432181,-0.454103675,0.354934938
0.190408535,-0.138019134,0.174190679
-0.158044841,0.130449645,0.111752699
-0.110044116,0.186670493,0.127848989
-0.057688813,0.191023387,0.14958541
0.162855827,0.094927455,0.265610578
0.300217315,0.015069754,0.275077438
0.318993607,0.013856719,0.256983455
0.314131914,0.093099059,0.237943454
0.0069146,0.301069919,0.225675067
0.0901189,0.252910368,0.350233559
0.381700848,0.12485686,0.396383432
0.672913787,-0.039373343,0.49637834
0.57372925,-0.00744744,0.45171516
0.539761565,-0.035345862,0.40638853
0.521991281,-0.037523003,0.409237802
0.835936929,-0.139835385,0.491294326
0.984230665,-0.236013134,0.48465442
1.016528011,-0.318137869,0.483236375
0.999114662,-0.329603239,0.473050843
1.041350724,-0.430573215,0.404358308
0.274963641,0.053347617,0.092240754
-0.551334626,0.684609781,-0.048089632
-1.080856334,1.134915851,-0.115645986
-0.870965813,1.122769004,-0.015831483
-0.473620881,0.896397793,0.019103537
-0.70094077,0.964032186,-0.19271319
-1.233468298,1.385583683,-0.255490432
-1.359497421,1.542348249,-0.249074982
-1.39202531,1.641291236,-0.365094261
-1.586352816,1.728689613,-0.491702593
-2.154131498,2.198133114,-0.609726533
-2.69240788,2.696999496,-0.58483512
-2.990739977,2.954524446,-0.646581365
-3.041968075,3.106364138,-0.676744158
-3.321729167,3.380529708,-0.68063712
-3.487044021,3.567576011,-0.669507778
-3.521215528,3.66758582,-0.698000276
-3.45495499,3.711132543,-0.667722572
-3.66758857,3.882411862,-0.776124208
-3.993189657,4.203290176,-0.705399389
-4.015373618,4.319958377,-0.689377608
-3.984072668,4.384343512,-0.59771697
-3.779517204,4.334231071,-0.6793995
-3.764467467,4.34091037,-0.701809035
-3.626378135,4.320472418,-0.712201288
-3.467154877,4.237379862,-0.759682451
-3.277008433,4.099852097,-0.759749394
-3.412350741,4.266173382,-0.735072343
-3.311154869,4.236050477,-0.665600289
-3.333210684,4.321404603,-0.579650414
-3.559867959,4.573060082,-0.626763957
-3.69644433,4.727060173,-0.501928785
-3.577597843,4.75289442,-0.466669048
-3.008805967,4.32825582,-0.342566297
-2.781179944,4.14861927,-0.528634562
-2.856190239,4.228237219,-0.450104581
-2.725283446,4.19555625,-0.494380844
-2.895585586,4.374751814,-0.446078289
-3.38728047,4.842687017,-0.593406387
-3.67361267,5.158287298,-0.253288272
-3.730716954,5.291356901,-0.107624492
-4.173393267,5.793487363,-0.017256938
-4.651469579,6.297046327,0.151464193
-5.070412108,6.706435004,0.198242488
-5.559062547,7.241453158,0.227679035
-5.350089828,7.196756397,0.286973615
-5.415315031,7.27130758,0.122668161
-6.004214975,7.928210281,0.149256281
-6.14816984,8.149234753,0.384751973
-6.03457052,8.122829315,0.497122098
-5.395027539,7.624353022,0.437149747
-5.086751085,7.389613668,0.393253906
-5.636768704,7.883635438,0.420763058
-5.773343925,7.998980592,0.57163055
-5.640381395,7.940129282,0.743551299
-5.621943163,7.965578217,0.741919659
-5.366061627,7.651295709,0.74010883
-4.64606527,6.921479329,0.796511757
-4.30539793,6.579996118,0.585513403
-4.336666875,6.643445377,0.499756274
-4.223746251,6.538728112,0.538489479
-4.107632615,6.371410139,0.276180653
-3.824402443,6.168190588,-0.1163802
-3.028254783,5.537948015,-0.323289018
-2.682089083,5.026395316,-1.090171533
-3.760182893,6.198609135,-1.497095799
-3.917423218,6.455454276,-1.684478557
-3.104738232,5.883230997,-1.509266213
-2.331921962,5.195450683,-1.851354707
-2.431496169,5.276180229,-2.062320646
-1.791590037,4.66246984,-1.921251282
-1.067647206,3.941714314,-1.909312512
-1.41720902,4.320414853,-2.139554318
-1.826161874,4.819292918,-2.121479256
-2.056768495,5.076613992,-1.889304938
-2.398466526,5.594806968,-1.231761038
-2.225642432,5.544687494,-0.431607163
-1.606453792,5.053077512,0.061232579
-2.387837668,5.960396745,0.442676108
-2.874616969,6.538947912,1.512774539
-3.579227984,7.366142363,1.933087259
-4.913065403,8.806674912,2.869612371
-5.530786067,9.665736763,3.233250374
-6.18810431,10.6067048,3.188489892
-6.166516756,10.83075891,2.793876549
-5.905157963,10.62269824,2.16117153
-6.115785954,11.04717724,1.970090235
-5.743357869,10.91815522,1.641075517
-4.781012774,9.842801762,1.28140853
-4.256400172,9.404547534,0.523663793
-3.516109911,8.546681359,0.109089449
-4.132464926,9.199073144,-0.339694432
-3.560088925,8.628864281,-0.513300181
-3.194524433,8.205709761,-0.291695327
-2.125469612,7.197712387,-0.986053441
-2.178228973,7.209371707,-0.952612603
-2.323910091,7.388820501,-1.265465586
-1.655881995,6.706946064,-1.523795306
-0.905174595,5.882235152,-1.741043315
-0.331299494,5.186784619,-2.150858731
-0.152990717,4.93995893,-2.314533854
-0.267381715,5.123633486,-2.391969048
0.013431456,4.667097618,-2.584951708
0.374780859,4.339712659,-2.790909063
0.513776923,4.144945394,-2.735935393
1.153660226,3.486609777,-2.815182268
1.402565932,3.080727753,-2.966970463
1.1578539,3.228444921,-3.063707159
1.259440477,3.142508485,-2.736213238
1.241769952,3.156134114,-2.670797356
1.303313002,3.045368831,-2.674736746
0.826552716,3.636539588,-2.636157588
0.536085967,4.025606038,-2.348295109
0.646533444,3.97351743,-2.090434122
0.735894793,3.895674032,-1.999848553
0.791592472,3.762935111,-2.130082504
0.645773743,4.034296683,-2.050896589
0.527319249,4.230648366,-1.647410938
1.272848357,3.301348971,-1.766999009
1.788922558,2.68185662,-2.013811735
2.090892373,2.261754085,-2.243465471
2.19946181,1.993309869,-2.604529908
1.199121692,3.226197463,-2.233030369
0.899845715,3.638810027,-1.937421866
0.381174512,4.287390176,-1.950280884
0.794245365,3.636061018,-2.052132215
1.631206687,2.561830481,-2.355291308
1.252172776,3.03334747,-2.457526125
2.053118843,1.715699716,-2.824852331
2.400207712,1.321952807,-3.02222481
2.383342885,0.932715897,-3.533030361
2.108559263,1.242852681,-3.370724703
2.38173436,0.76789666,-3.393080096
2.303745017,0.637935384,-3.605310762
1.955413084,1.142740702,-3.314513004
1.538205154,1.74684959,-2.755514194
1.852767397,1.370405886,-2.575422131
2.235842634,0.755564065,-2.701586785
2.128952202,0.788434054,-2.766284497
1.709478912,1.466161071,-2.247494948
1.189959369,2.36083127,-1.841714913
1.155752698,2.443449648,-1.448761089
1.483760154,1.950420822,-1.60352565
1.335984222,1.858320393,-1.957322001
0.800487789,2.706493888,-1.564872693
1.021434579,2.338823442,-1.480459046
0.703528004,2.743149551,-1.646069977
0.523373702,3.030354418,-1.511243593
0.074748646,3.587545708,-1.268386814
-0.259626432,4.304867412,-1.044038504
-0.127076365,4.233248809,-0.864225028
-0.159434171,4.403138478,-0.951358854
-0.193542732,4.458674512,-0.974294179
-0.428028033,4.864538642,-0.735015241
-0.24204532,4.519650646,-0.741909839
-0.378974674,4.604011411,-0.94646613
-0.307158488,4.624571044,-0.580913217
-0.427345837,4.822853581,-0.65806786
-1.397852256,6.475981318,-0.053535807
-1.958590707,7.571104922,0.744647304
-2.085252092,8.080143622,0.92943662
-1.414471082,7.116342748,0.748133478
-1.053620739,6.575838903,0.156582113
-1.237220048,6.761824404,-0.127719678
-0.999601643,6.465204519,-0.178161053
-0.683298748,5.795921042,-0.559890308
-0.443982788,5.289036388,-0.961669894
-0.107483735,4.890380398,-1.235379901
0.590955738,3.287769817,-2.220843316
-0.50809779,5.143234189,-1.893617461
-0.644773332,5.364063192,-1.256943552
-0.196629954,4.623236485,-1.684479708
0.169116012,4.029331346,-2.276862903
0.506600061,3.204209315,-2.767013016
-0.250469996,4.450651422,-2.442558399
0.440397029,3.587787269,-2.262077826
-0.136399362,4.381734951,-2.412236694
-0.129764393,4.306466094,-1.937579945
-0.133872747,4.41118357,-1.810459103
0.383819315,3.47113487,-2.225378205
0.218892807,3.502764735,-2.584553718
-0.065444465,3.790889446,-2.381529995
0.030180429,3.667575518,-2.301321141
0.216916352,3.083143073,-2.595495885
0.218143559,3.037966626,-2.642002742
0.209641187,2.988030663,-2.525403824
0.157403108,3.121225401,-2.392413492
0.263408044,2.820720405,-2.312062761
-0.233487514,3.692064363,-2.046561047
-0.259637796,3.846547376,-1.769761882
0.500265562,2.836290572,-2.150017508
0.18153124,2.941725692,-2.634117314
0.102934474,3.342713959,-2.226712587
-0.100597046,3.42543353,-2.236018705
-0.493275909,3.900876287,-2.172368872
-0.234575685,3.777133951,-1.886553286
-0.567552222,4.138270751,-1.865527392
-0.593971819,4.032865228,-1.831444215
-0.429321933,3.857491973,-1.798018406
-0.271896318,3.581295925,-1.889599515
-0.240381826,3.338780799,-1.946849858
-0.312648521,3.353101418,-1.801541566
-0.500730953,3.862871558,-1.436035385
0.227577832,2.34374702,-1.998033676
0.292402337,2.278133601,-2.523988714
0.126782416,2.249379394,-2.490918126
-0.286304117,3.215748533,-1.899610442
-0.091669846,2.939342618,-1.77320009
-0.007776381,2.55201997,-2.047831519
-0.372090512,3.44046588,-1.626638483
-0.200748463,3.141683956,-1.327135977
0.020183741,2.653611178,-1.871088931
-0.160596732,2.659280729,-1.982363508
-0.557727353,3.117779651,-1.783999651
-0.44596245,3.203793825,-1.513749582
-0.435639073,3.184213025,-1.552374388
-0.689433018,3.766301757,-1.488735318
-0.875595724,4.084823215,-1.245342955
-0.891174777,4.225919535,-1.094112022
-1.222237778,4.982356392,-0.748515795
-0.899305279,4.600669019,-0.882827348
-1.086935613,4.403177641,-1.375384466
-1.487805289,5.401355895,-0.810201345
-1.297109058,5.57305242,-0.334569771
-0.949226468,4.921492066,-0.644814526
-1.547681229,5.642367762,-0.682946762
-1.239911748,5.250428009,-0.589384301
-1.269670429,5.164209926,-0.666109134
-1.877176252,5.958095785,-0.503798719
-1.274159385,5.047961957,-0.662441577
-1.802591324,6.695821021,0.073260115
-2.134366944,7.074746612,0.598017176
-2.277261708,7.637563883,0.650892359
-3.331378817,9.622183399,1.678713003
-3.346660884,9.83121545,2.286743325
-3.395292332,10.40312568,2.59985077
-2.700785784,9.680101452,2.636736981
-2.803154498,9.261633051,1.74858111
-3.256278982,10.13533751,2.064638608
-2.367853198,9.023119107,1.722990099
-2.867278759,9.069441477,1.178309125
-2.602277372,8.434385166,1.152561283
-2.769688491,8.77838759,1.183102857
-2.979179039,9.02713797,1.545350715
-2.85219871,8.724072826,1.320926806
-3.134460917,9.35131653,1.790808492
-2.60955706,8.496432555,2.020786093
-2.879106147,8.816726918,2.061045159
-3.148279097,9.745380775,2.960030122
-2.770298581,9.604324917,3.178983762
-2.726048476,9.19124523,2.75644063
-2.88660787,9.38795317,2.796876708
-2.870419911,9.363336199,2.782541308
-2.79656237,9.015760748,2.435920966
-3.122343874,9.334693256,2.272045765
-3.915581559,11.41528975,3.596873303
-3.284945223,10.7617567,3.753606657
-3.722384028,11.38886478,3.795367757
-3.365958338,10.74533667,3.938443191
-3.510844221,11.274385,4.169002491
-3.345772553,10.19759896,3.499808801
-4.063652415,11.27032131,3.694111976
-3.269105786,11.02990052,4.224388428
-2.869980555,9.611497269,3.275087779
-3.156581262,9.808302624,3.045274206
-3.382175088,10.45641315,3.550346876
-3.130707066,9.096385731,2.839014809
-2.948343323,8.372108183,2.214723129
-3.400512186,9.134441839,2.382089007
-4.087419471,10.94440662,4.160026793
-4.101299853,11.57591099,5.172344711
-4.50885013,12.20032028,5.819108141
-3.710432379,11.16385823,5.816165654
-4.022470721,11.66610858,5.866293936
-2.535490704,9.083221589,5.160263362
-2.691642507,7.790469095,3.519249985
-2.173334962,6.210655618,1.725176951
-2.34090524,6.373288388,0.528495815
-3.024953977,5.799998976,-0.574462768
-3.609133201,8.122130744,0.824348474
-3.760674887,8.124501098,1.853861674
-3.796225151,8.389029239,2.684584498
-3.675998584,7.870394482,2.370597548
-3.352531179,6.898308378,1.830480589
-2.926274384,6.939375405,1.852569542
-2.733896682,5.994655537,1.27411479
-2.719769144,5.289429253,0.561021845
-2.863351198,5.500505601,0.48821557
-2.837186671,5.132746719,0.074072223
-2.992162741,5.668329569,0.362498136
-3.001857749,5.320823559,-0.006062747
-3.517495173,5.924501543,0.145579118
-3.565030537,6.118116308,0.196162524
-3.550877373,6.358533525,0.366570166
-3.857142699,6.775391777,0.571369137
-3.950986868,6.65377163,0.365545642
-3.930371776,6.885432978,0.228342153
-4.18364265,7.072458776,0.410611451
-4.357613101,7.526857124,0.980952379
-4.190931278,7.576675517,1.433279039
-4.333741934,7.564457733,1.557877236
-3.89990088,7.011272305,1.303523291
-3.861376538,6.924840691,0.928409529
-3.940569794,6.728366873,0.798427117
-3.867846628,6.544503051,0.550844633
-3.974950452,7.08843609,0.887223015
-3.893901541,7.021587179,1.13667386
-3.817868103,6.819024691,0.895856386
-3.813074578,6.735319674,0.696324453
-3.733986248,6.608939449,0.742424152
-3.458413755,5.910461588,0.361863163
-3.68380908,6.157030743,0.432464278
-3.630992291,6.300427278,0.86436009
-3.417304017,5.914072093,0.769971587
-3.258931636,5.915985491,1.029600689
-3.181897094,5.849724545,1.057441999
-3.377057468,6.04001251,1.055357624
-3.202600177,5.900138329,1.033071154
-3.51983988,5.898262281,0.502739189
-3.362612625,6.475393498,1.452249191
-2.972344438,5.436910984,0.713646669
-3.083057929,5.45323003,0.148330018
-2.726140341,5.423671978,-0.609360833
-3.415835702,5.277155407,-0.822489705
-3.273049783,5.517681412,-0.281916361
-3.061215776,5.124289679,-0.348769672
-3.072449397,4.529610997,-1.06339444
-3.363711671,4.829501801,-1.359510213
-3.386241818,4.622099938,-1.792146081
-3.522691576,4.850120017,-1.508539085
-3.304381369,4.393726998,-1.880979662
-3.342452455,4.5577239,-1.525683497
-3.128328082,4.264806859,-1.28127616
-3.082549718,4.357694852,-0.53847048
-3.19063373,3.722128454,-1.653747132
-3.343898307,4.496862882,-1.135693741
-3.066452623,4.36533676,-0.398565693
-2.941592756,4.323088789,0.341053099
-2.703690342,3.787254762,0.014309639
-2.587663855,3.60319094,-0.132272425
-2.771126865,4.021577273,0.338370902
-2.498113516,3.597337906,0.53164673
-2.261433559,3.514700048,0.615556821
-2.331588383,3.390854149,0.853141162
-2.267356769,3.198720725,0.483795546
-2.242187746,3.222095522,-0.321301834
-2.362748051,3.552278228,0.114690656
-2.428729828,3.385022791,0.044230314
-2.411940206,3.435341659,0.327224475
-2.303714857,3.320268617,0.449974838
-2.190869633,3.082390825,0.730488656
-2.274112756,2.893230179,0.696461737
-2.256271505,2.819898795,0.428729875
-2.313549629,2.940730002,0.588960878
-2.197817745,2.817268325,0.802719677
-2.222135614,2.72686186,1.103677677
-2.004108783,2.453246254,1.011302749
-2.171544207,2.296023125,0.564626296
-2.189933983,2.527953934,0.795938348
-2.333929069,2.419573187,0.810472362
-2.207637978,2.35896396,1.165866448
-2.182242403,2.190759941,1.028659798
-2.128825179,1.991183888,0.698388623
-2.352293964,2.356595105,0.770127948
-2.22530603,2.241484035,0.927142421
-2.139803767,2.090831188,0.857287126
-2.295877717,2.188086374,0.816928034
-2.215107523,2.247916509,1.42860217
-2.128049215,1.730411998,0.392137531
-2.293915665,1.933151738,0.462717548
-2.143030255,1.781775414,0.89966077
-2.067124613,1.016668081,0.881923583
-1.807927026,0.848326169,1.507113312
-2.078606635,0.617692303,-0.117352269
-2.102417224,1.09255913,1.477481653
-1.692924625,0.42383297,1.930999372
-1.475225675,-0.476916212,1.756248328
-1.698084233,-0.281215382,0.674942481
-1.961041938,0.506112685,-0.043347225
-1.986495947,0.849725297,0.164818267
-1.885454824,0.769141846,-0.006272931
-1.981837144,0.762700893,0.15444853
-2.096658983,0.976858342,-0.81646875
-2.214556682,1.060182475,1.112617433
-1.859977186,0.805973236,1.6183712
-1.754692853,0.564241063,1.714445322
-1.846788946,0.134456499,2.228056433
-1.693790202,0.174825929,1.107867146
-1.803249321,0.373712352,1.366577794
-1.766520187,0.335372601,0.770290068
-1.672040071,0.354449163,1.123473115
-1.612188193,-0.370063265,1.133794494
-1.752255615,-0.188481379,0.191400797
-2.056381133,0.447891921,-0.234868033
-1.840572118,0.765585289,1.301593893
-1.65083775,0.083841603,2.357939781
-1.501442571,-0.918640417,1.918176417
-1.752699567,-0.412842931,1.403273245
-1.69813651,-0.069547339,2.563561317
-1.310017911,-1.111722996,2.780523143
-1.162805781,-1.993046224,3.584868901
-1.441530152,-1.658059796,2.144800165
-1.465304864,-1.251063732,3.17527561
-1.349160096,-1.758997837,3.06772095
-1.129332769,-2.062274752,2.42180087
-1.306506382,-1.871233968,3.100560234
-1.408349949,-1.858367774,2.321254804
-1.284165111,-1.373954218,2.554217269
-1.761641669,-0.891501678,1.918109318
-1.765570442,-1.104953446,2.451310745
-1.61311722,-1.94304476,3.306104668
-1.776604017,-2.349025817,2.388021988
-2.001021833,-0.85692643,0.439702874
-2.517421366,1.802593292,-0.413855353
-2.336313396,1.033783593,1.356499747
-2.090641014,-0.429163987,1.007844536
-2.185360477,-0.576438513,0.839919486
-2.564044526,0.175041645,0.130690572
-1.913702992,-0.258368852,0.559892728
-1.684256372,-0.424743952,0.729793319
-1.98485302,0.333334445,-0.720297494
-2.032368277,0.759969292,0.654129503
-3.62950377,2.852479832,-1.976938607
-1.77974581,-0.4766563,1.740597194
-0.336757304,7.216308765,-4.685034955
-1.594586356,-2.292885739,27.50193177
-0.295812367,-22.91511576,32.03240778
-2.106069799,-18.21080618,18.8944199
-1.781450484,-14.92074478,21.74607603
-3.108178745,-10.49065629,20.59488611
-2.910364998,-8.159070126,25.98305157
-7.108973291,-3.676614821,27.68149976
-8.11705259,-7.851983635,35.0608669
-7.872553749,-0.748845613,16.57749591
-11.05835451,2.33798706,22.19391291
-5.907563013,-0.902224187,18.15857645
-9.18229311,-4.868908596,27.92389862
-10.52814915,-12.58328236,38.09127576
-9.578811624,-21.1671675,50.95054837
-3.013179039,-32.94110363,62.62768746
1.226164418,-45.16177815,61.46395939
2.775903953,-55.34196407,71.08998606
5.876445414,-59.65674638,76.6863645
8.742714806,-64.73485728,72.64243262
7.489959528,-66.73862404,83.72078757
16.49426914,-88.2285361,87.45545548
15.25498171,-90.53186948,87.08303444
19.41782907,-96.98039251,85.79517407
18.58026124,-97.07693966,79.44694588
18.97368419,-89.90917125,74.29876692
17.25143866,-81.39867964,64.82947009
17.47286562,-85.13893239,67.40713759
18.42838838,-84.01024399,66.14302093
16.48891457,-76.47715558,60.15737351
18.67721459,-81.57585307,62.44162874
18.13038782,-76.98728729,55.60188483
20.68843608,-84.36534686,57.08343375
20.00647162,-80.57797307,50.63782337
18.48888768,-70.65734856,45.66223204
18.39732435,-71.53413376,42.26433804
21.44661438,-83.89779533,49.88807083
24.88357802,-87.19980081,49.52148501
27.31486144,-98.6053813,48.28995211
33.10321601,-106.8740675,48.53471648
34.72333919,-111.0536918,38.94798475
36.49612026,-114.3492253,36.7357997
48.3666263,-135.3183006,40.10310975
48.49259405,-149.0749777,47.03608836
51.31791071,-150.6023635,45.73603708
49.54659208,-154.7979242,49.85791883
49.74389215,-154.1346962,55.78746987
47.73738786,-165.4513583,73.4869947
39.10273733,-142.3139576,62.80618579
36.22021261,-134.214424,63.47774377
37.46590747,-130.0607011,55.48376914
30.81785571,-121.0637917,51.90287923
33.78341827,-122.6345804,52.65080854
44.90622137,-138.9285023,50.95260835
53.24495598,-162.2416205,53.5571158
61.76623014,-192.8603194,57.16216988
70.45674604,-216.2733686,59.3697621
77.01848515,-234.9006234,60.43545056
85.29157856,-246.9657653,64.39161124
90.46868037,-260.8625108,72.90521211
92.82017148,-275.4070713,81.60337271
96.82021182,-292.661141,89.16935335
89.01709874,-281.5373722,85.41687925
79.62087904,-251.2142932,83.24184222
83.92223904,-270.4376855,90.96670436
74.54045501,-260.8165746,92.07203001
56.24601232,-233.317325,82.741748
43.80701585,-210.6385632,89.83796587
48.39707295,-235.4111827,93.54682842
49.20810403,-241.5206018,95.30305281
47.50425602,-225.357064,92.15059232
55.00184427,-225.500477,95.05395632
56.17109373,-213.9977295,88.8219747
57.73421218,-197.4874708,84.18128375
57.13465733,-184.6140167,78.52270117
51.43159789,-161.2671581,70.71212507
49.65664476,-146.8303636,58.35548519
54.83558394,-147.0858287,60.02914915
54.94096127,-149.812789,50.54516926
57.36101437,-147.027976,50.14737792
69.36429128,-170.5346092,44.62821081
80.6167093,-201.9345332,47.32492369
91.68288826,-217.7486151,47.4263323
88.35788781,-209.8075247,43.18068206
70.6734817,-173.5006,47.10299529
46.0616211,-117.6695647,48.30251996
32.81311757,-75.9650576,45.84513718
10.98740648,-47.11652908,49.47189591
5.092988832,-39.62318083,48.57659393
3.707745176,-54.89104957,49.14577483
0.379041398,-67.46723644,48.87867706
1.140497047,-77.86874813,52.94880567
1.658198688,-102.4130088,52.49904657
7.885976426,-116.8728692,56.44401166
17.56226407,-151.1391784,64.98568426
26.38330209,-176.2260864,63.70975375
33.61788508,-203.100875,67.05035352
38.65435311,-223.2780705,70.99384574
42.19533896,-240.7192853,71.33922259
45.47086181,-248.1115878,69.1074758
49.00659647,-259.9322783,70.58825588
57.59649701,-290.9650139,74.3723152
47.52714717,-290.5900043,73.72256887
64.84454542,-326.3892154,82.09228241
72.15272942,-359.1080496,90.10150734
65.55658432,-360.3569512,95.03364731
74.22932388,-373.3429901,96.08767693
72.70535781,-373.4139945,88.12573366
73.81200323,-384.0598228,91.85374511
62.34915901,-371.6970474,96.52785016
60.63080919,-364.5714225,93.4559564
52.00062963,-349.2356623,88.35865999
57.67473102,-346.1859019,92.24055115
50.8263383,-316.4803043,85.62315976
43.16184521,-297.0838222,82.05734351
36.55478527,-272.6434499,85.48438956
22.47351828,-237.8370111,85.14426085
7.069143606,-199.1784887,82.94217023
-4.076202825,-166.0455631,78.0600157
-8.81357005,-157.4994857,80.83806858
-8.450603196,-142.4972858,75.99788457
-5.709860524,-138.8381759,77.53902643
-5.695437353,-131.4867116,79.69788891
-12.98825955,-112.1153925,78.78172641
-16.99389384,-84.71579065,75.39577024
-15.83414247,-65.53585381,70.70657176
-6.877447906,-72.46864351,68.84311142
-20.09284422,-59.41619272,63.63327704
-28.26174547,-36.26257959,56.04710297
-24.47051351,-25.88254227,48.09118437
-33.27396022,-12.51923993,45.74357366
-36.31506272,-14.59047046,39.79055119
-33.82948052,-19.01080539,39.92010349
-45.42132199,-10.64114467,33.90298403
-48.91547967,6.866874764,39.61992883
-42.41636452,16.99408208,43.85168323
-43.30726497,22.79932861,48.20410408
-37.19220258,27.8826146,54.84272001
-42.81189096,38.85675713,53.44035451
-44.29249129,51.92615298,48.78054424
-43.27007038,51.96497232,43.96232102
-44.50783078,54.00191887,40.18588869
-42.79821245,49.56140294,33.02866206
-43.76710407,44.30730358,27.12634957
-48.93295821,35.11464148,23.69083064
-54.13693406,35.07540181,24.7376675
-57.78733085,31.31430889,23.18638482
-57.75734144,25.89064277,24.27067101
-62.10956985,23.92386133,22.22742831
-60.04196777,26.83615678,22.59433508
-50.51383665,6.259157135,24.85669188
-45.93570275,-2.702595088,24.63843229
-34.41493262,-23.1570261,27.23928954
-32.80970126,-42.40644801,31.73655136
-30.1247155,-51.00736829,31.17240099
-25.48790162,-54.59454891,29.09145055
-44.20570047,-44.73543393,26.93134778
-40.83140589,-36.95165459,17.03608685
-52.04962637,-14.0935579,18.25891439
-48.26805377,-8.685312302,17.5938688
-33.69315343,-44.18272653,23.64253628
-35.09339801,-65.48115732,22.82412036
-30.81629893,-82.96178727,25.59212561
-43.43540803,-90.48763232,27.89798236
-35.19187654,-118.0099178,27.03944683
