Voltage,Time,dT
-136.6263822444974,1989-03-14 01:11:44.988656,47504.988656388065
-205.9719574087847,1989-03-14 01:17:08.528628,47828.528628340464
-274.4146900737291,1989-03-14 01:21:01.498349,48061.498349244706
-322.0114559568678,1989-03-14 01:28:08.958523,48488.95852254431
-347.3716352353876,1989-03-14 01:32:27.319325,48747.3193253898
-239.04750148202385,1989-03-14 01:38:34.835604,49114.83560420952
-286.1225577061463,1989-03-14 01:37:36.724056,49056.72405584913
-128.95646254202694,1989-03-14 01:45:44.128124,49544.12812362858
-184.8999770348616,1989-03-14 01:43:09.687522,49389.68752213024
-62.358194687820315,1989-03-14 01:48:55.215648,49735.215647516314
-11.786168911880964,1989-03-14 01:55:47.650583,50147.65058263623
54.795617522203315,1989-03-14 02:00:41.977722,50441.97772216963
220.87864572010045,1989-03-14 02:05:22.064915,50722.06491471743
174.7015845188143,1989-03-14 02:03:23.747708,50603.74770814585
132.06318116730114,1989-03-14 02:02:58.618390,50578.61838993594
105.42872150212514,1989-03-14 02:01:11.818788,50471.81878754389
259.8620517856835,1989-03-14 02:16:22.756573,51382.75657265261
220.7041365658651,1989-03-14 02:23:35.190257,51815.19025684791
177.97847863723433,1989-03-14 02:32:16.623610,52336.62360970324
128.14642015001806,1989-03-14 02:40:53.868743,52853.86874285693
91.62432028063,1989-03-14 02:51:10.060566,53470.06056646208
82.1808301113295,1989-03-14 03:03:13.313756,54193.31375619065
51.41813826627259,1989-03-14 03:15:04.002287,54904.00228681426
41.974648096972146,1989-03-14 03:27:07.255477,55627.25547654283
56.51525981289785,1989-03-14 03:39:24.643908,56364.64390776446
40.409519119923516,1989-03-14 03:51:23.970642,57083.97064152272
40.293179683766596,1989-03-14 04:03:32.720870,57812.72086960971
38.84439014287494,1989-03-14 04:15:40.685807,58540.685806502624
33.398250287778865,1989-03-14 04:27:46.294870,59266.29486981338
71.93750631845029,1989-03-14 04:38:46.724764,59926.72476401719
96.72265369638188,1989-03-14 04:48:07.946204,60487.94620403819
43.81062982382366,1989-03-14 04:53:41.171434,60821.17143405068
7.7326799893472185,1989-03-14 05:03:57.625021,61437.62502138718
7.616340553190298,1989-03-14 05:16:06.375249,62166.375249474164
7.500001117033321,1989-03-14 05:28:15.125478,62895.125477561145
6.051211576141611,1989-03-14 05:40:23.090414,63623.09041445406
-14.051879431037094,1989-03-14 05:52:20.061275,64340.061274630156
-18.165569181398325,1989-03-14 06:04:26.455629,65066.45562913496
-43.59846060751616,1989-03-14 06:16:20.285325,65780.28532453482
-39.71744972946871,1989-03-14 06:28:31.391426,66511.39142620396
-9.172894327205995,1989-03-14 06:39:27.109573,67167.10957324343
33.3637120176698,1989-03-14 06:50:29.895341,67829.89534102943
49.23677383833029,1989-03-14 07:02:48.069063,68568.06906344513
41.12573377376458,1989-03-14 07:14:52.107544,69292.10754436775
27.684893290259822,1989-03-14 07:26:53.004861,70013.00486051415
20.90630333042901,1989-03-14 07:38:57.828633,70737.82863263083
6.1330127421894645,1989-03-14 07:50:57.940658,71457.94065758315
2.019322991828176,1989-03-14 08:03:04.335012,72184.33501208795
0.5705334509364661,1989-03-14 08:15:12.299949,72912.29994898087
3.1190942242491246,1989-03-14 08:27:22.620759,73642.62075945598
14.994805730705252,1989-03-14 08:39:38.438608,74378.43860828948
22.87316692295707,1989-03-14 08:51:51.900584,75111.90058354082
21.42437738206536,1989-03-14 09:03:59.865520,75839.86552043376
19.97558784117365,1989-03-14 09:16:07.830457,76567.83045732665
26.52149892869062,1989-03-14 09:28:20.507141,77300.50714138393
26.40515949253364,1989-03-14 09:40:29.257369,78029.25736947091
26.28882005637672,1989-03-14 09:52:38.007598,78758.0075975579
26.1724806202198,1989-03-14 10:04:46.757826,79486.75782564488
26.056141184062938,1989-03-14 10:16:55.508054,80215.50805373186
25.93980174790596,1989-03-14 10:29:04.258282,80944.25828181884
25.82346231174904,1989-03-14 10:41:13.008510,81673.00850990582
25.70712287559212,1989-03-14 10:53:21.758738,82401.75873799277
22.92588322996562,1989-03-14 11:05:28.938384,83128.93838369167
8.15259264172613,1989-03-14 11:17:29.050409,83849.05040864398
4.038902891364842,1989-03-14 11:29:35.444763,84575.44476314879
3.9225634552079214,1989-03-14 11:41:44.194991,85304.19499123575
3.806224019051001,1989-03-14 11:53:52.945219,86032.94521932273
1.927826872767298,1989-03-14 12:04:29.554614,86669.55461397344
231.91701596633567,1989-03-13 22:03:43.867538,36223.867538454295
197.41868584732725,1989-03-13 22:05:21.407404,36321.40740392305
204.0699864729446,1989-03-13 22:30:57.660285,37857.66028505574
-52.169723767424045,1989-03-14 00:22:23.205231,44543.205230725805
-79.48991756769686,1989-03-13 23:54:36.899196,42876.89919563478
-80.01675326081516,1989-03-14 00:49:36.997977,46176.997977327235
312.353536969205,1989-03-14 02:06:09.499976,50769.49997648055
