Time,V(v),E.Y,E.Y.00,E.Y.01,E.Y.02,E.Y.03,E.Y.04,E.Y.05,E.Y.06,E.Y.07,E.Y.08,E.Y.09,E.Y.10,E.Y.11,E.Y.12,E.Y.13,E.Y.14,E.Y.15,E.Y.16,E.Y.17,E.Y.18,E.Y.19,E.Y.20,E.Y.21,E.Y.22,E.X,E.X.00,E.X.01,E.X.02,E.X.03,E.X.04,E.X.05,E.X.06,E.X.07,E.X.08,E.X.09,E.X.10,E.X.11,E.X.12,E.X.13,E.X.14,E.X.15,E.X.16,E.X.17,E.X.18,E.X.19,E.X.20,E.X.21,E.X.22,V(v).00,V(v).01,V(v).02,V(v).03,V(v).04,V(v).05,V(v).06,V(v).07,V(v).08,V(v).09,V(v).10,V(v).11,V(v).12,V(v).13,V(v).14,V(v).15,V(v).16,V(v).17,V(v).18,V(v).19,V(v).20,V(v).21,V(v).22,Vt(v),U0,U1
2024-05-10 23:38:00,354.056,126.199,-0.650259,-0.650259,-0.650259,-0.650259,-0.650259,16.3285,16.3285,16.3285,16.3285,16.3285,16.3285,16.3285,-2.57232,-2.57232,-2.57232,-2.57232,-2.57232,-2.57232,-2.57232,5.60964,16.3285,5.60964,5.60964,289.191,4.07812,4.07812,4.07812,4.07812,4.07812,54.5728,54.5728,54.5728,54.5728,54.5728,54.5728,54.5728,-25.1329,-25.1329,-25.1329,-25.1329,-25.1329,-25.1329,-25.1329,2.71599,54.5728,2.71599,2.71599,0.0528956,0.644207,1.26856,1.36031,2.8872,36.0014,22.0595,11.5289,12.3919,14.4708,13.6924,17.9194,-12.8819,-11.9573,-5.57686,-9.94673,-7.97605,-19.1841,-22.2058,22.5375,283.223,1.88581,1.86026,265.536,-14.25,74.27
2024-05-10 23:39:00,335.1,99.0799,-2.36568,-2.36568,-2.36568,-2.36568,-2.36568,13.6007,13.6007,13.6007,13.6007,13.6007,13.6007,13.6007,-3.18121,-3.18121,-3.18121,-3.18121,-3.18121,-3.18121,-3.18121,8.1238,13.6007,8.1238,8.1238,299.579,7.38086,7.38086,7.38086,7.38086,7.38086,49.0138,49.0138,49.0138,49.0138,49.0138,49.0138,49.0138,-19.3769,-19.3769,-19.3769,-19.3769,-19.3769,-19.3769,-19.3769,2.06727,49.0138,2.06727,2.06727,-0.00024025,0.857371,2.04657,2.3029,5.00481,32.027,19.7603,10.3019,11.0239,12.758,12.1114,15.9874,-10.1116,-9.5768,-4.59596,-8.02144,-6.2073,-14.9598,-17.6013,24.894,251.872,2.64879,2.57771,250.96,-16.52,67.62
2024-05-10 23:40:00,-86.108,74.8604,-1.66498,-1.66498,-1.66498,-1.66498,-1.66498,11.4599,11.4599,11.4599,11.4599,11.4599,11.4599,11.4599,-4.06467,-4.06467,-4.06467,-4.06467,-4.06467,-4.06467,-4.06467,6.65284,11.4599,6.65284,6.65284,14.8472,8.36931,8.36931,8.36931,8.36931,8.36931,45.057,45.057,45.057,45.057,45.057,45.057,45.057,-16.4515,-16.4515,-16.4515,-16.4515,-16.4515,-16.4515,-16.4515,-90.765,45.057,-90.765,-90.765,0.0818738,1.23629,2.53407,2.74747,5.8639,29.1406,18.1139,9.41871,10.0304,11.4941,10.9513,14.5924,-8.78982,-8.53849,-4.23942,-7.21197,-5.33613,-12.8941,-15.4917,-363.346,229.09,-1.90436,-3.65092,-146.368,-17.26,43
2024-05-10 23:41:00,-114.557,73.2127,0.177822,0.177822,0.177822,0.177822,0.177822,12.2111,12.2111,12.2111,12.2111,12.2111,12.2111,12.2111,-5.70625,-5.70625,-5.70625,-5.70625,-5.70625,-5.70625,-5.70625,4.85946,12.2111,4.85946,4.85946,-21.5649,5.27751,5.27751,5.27751,5.27751,5.27751,42.603,42.603,42.603,42.603,42.603,42.603,42.603,-16.1154,-16.1154,-16.1154,-16.1154,-16.1154,-16.1154,-16.1154,-91.9896,42.603,-91.9896,-91.9896,0.150744,1.09824,1.85544,1.8968,3.92551,27.9503,17.1947,8.97371,9.62069,11.1766,10.5954,13.9353,-8.86926,-8.87939,-4.57938,-7.57241,-5.31052,-12.8744,-15.8679,-372.029,219.843,-2.52295,-4.26784,-167.707,-13.93,39.22
2024-05-10 23:42:00,370.761,123.365,-0.139742,-0.139742,-0.139742,-0.139742,-0.139742,17.1007,17.1007,17.1007,17.1007,17.1007,17.1007,17.1007,-6.4601,-6.4601,-6.4601,-6.4601,-6.4601,-6.4601,-6.4601,10.8262,17.1007,10.8262,10.8262,247.363,-1.43404,-1.43404,-1.43404,-1.43404,-1.43404,47.1842,47.1842,47.1842,47.1842,47.1842,47.1842,47.1842,-25.1321,-25.1321,-25.1321,-25.1321,-25.1321,-25.1321,-25.1321,17.6615,47.1842,17.6615,17.6615,-0.0483421,-0.322151,-0.523349,-0.527645,-1.08363,31.9879,19.219,10.1155,11.0105,13.1807,12.3604,15.792,-13.4654,-13.1187,-6.53835,-11.0912,-8.16385,-19.733,-23.7666,95.0421,251.885,4.18667,4.36415,293.661,-6.45,70.65
2024-05-10 23:43:00,-506.66,-136.065,0.295696,0.295696,0.295696,0.295696,0.295696,-14.9833,-14.9833,-14.9833,-14.9833,-14.9833,-14.9833,-14.9833,-5.24556,-5.24556,-5.24556,-5.24556,-5.24556,-5.24556,-5.24556,6.34754,-14.9833,6.34754,6.34754,-718.003,-3.96414,-3.96414,-3.96414,-3.96414,-3.96414,-64.998,-64.998,-64.998,-64.998,-64.998,-64.998,-64.998,-33.5874,-33.5874,-33.5874,-33.5874,-33.5874,-33.5874,-33.5874,18.9711,-64.998,18.9711,18.9711,-0.0785748,-0.713515,-1.30366,-1.36731,-2.86894,-41.5905,-26.0547,-13.5106,-14.3157,-16.2338,-15.5272,-20.8955,-17.4868,-16.5199,-7.90007,-13.8251,-10.7466,-25.893,-30.4018,91.4836,-326.841,2.83431,3.0957,-413.26,16.17,-77.23
2024-05-10 23:44:00,-543.894,-208.88,-9.67706,-9.67706,-9.67706,-9.67706,-9.67706,-18.3551,-18.3551,-18.3551,-18.3551,-18.3551,-18.3551,-18.3551,-2.44347,-2.44347,-2.44347,-2.44347,-2.44347,-2.44347,-2.44347,1.15012,-18.3551,1.15012,1.15012,-730.851,-9.83075,-9.83075,-9.83075,-9.83075,-9.83075,-59.1704,-59.1704,-59.1704,-59.1704,-59.1704,-59.1704,-59.1704,-34.5522,-34.5522,-34.5522,-34.5522,-34.5522,-34.5522,-34.5522,11.1772,-59.1704,11.1772,11.1772,-1.03531,-4.47152,-5.41652,-4.78399,-9.04685,-39.2223,-23.9498,-12.5324,-13.5006,-15.836,-14.9598,-19.4942,-17.5456,-16.1121,-7.39662,-13.3528,-10.9125,-26.2194,-30.0892,48.699,-308.613,0.854556,1.04325,-440.664,28.39,-74.84
2024-05-10 23:45:00,-484.941,-222.218,-15.4356,-15.4356,-15.4356,-15.4356,-15.4356,-17.2801,-17.2801,-17.2801,-17.2801,-17.2801,-17.2801,-17.2801,-2.17955,-2.17955,-2.17955,-2.17955,-2.17955,-2.17955,-2.17955,2.81942,-17.2801,2.81942,2.81942,-647.45,-8.763,-8.763,-8.763,-8.763,-8.763,-50.7707,-50.7707,-50.7707,-50.7707,-50.7707,-50.7707,-50.7707,-32.0173,-32.0173,-32.0173,-32.0173,-32.0173,-32.0173,-32.0173,8.88393,-50.7707,8.88393,8.88393,-1.47261,-5.75331,-6.25651,-5.17567,-9.32807,-34.096,-20.625,-10.829,-11.7361,-13.9312,-13.1039,-16.8801,-16.2457,-14.9047,-6.83305,-12.3482,-10.1078,-24.2839,-27.8478,42.5333,-268.398,1.27908,1.40354,-392.311,28.61,-64.02
2024-05-10 23:46:00,-501.744,-122.668,-0.782015,-0.782015,-0.782015,-0.782015,-0.782015,-14.773,-14.773,-14.773,-14.773,-14.773,-14.773,-14.773,-0.131892,-0.131892,-0.131892,-0.131892,-0.131892,-0.131892,-0.131892,0.1166,-14.773,0.1166,0.1166,-687.976,-1.71197,-1.71197,-1.71197,-1.71197,-1.71197,-57.4444,-57.4444,-57.4444,-57.4444,-57.4444,-57.4444,-57.4444,-36.5603,-36.5603,-36.5603,-36.5603,-36.5603,-36.5603,-36.5603,12.0204,-57.4444,12.0204,12.0204,-0.107377,-0.544262,-0.753813,-0.712234,-1.40783,-37.199,-23.1019,-12.0162,-12.8041,-14.6906,-13.9905,-18.6205,-18.1968,-16.3153,-7.21961,-13.4064,-11.428,-27.3964,-30.8525,50.1229,-292.454,0.56631,0.784249,-417.164,12.62,-71.96
2024-05-10 23:47:00,-515.418,-152.223,-5.13636,-5.13636,-5.13636,-5.13636,-5.13636,-15.1707,-15.1707,-15.1707,-15.1707,-15.1707,-15.1707,-15.1707,0.962627,0.962627,0.962627,0.962627,0.962627,0.962627,0.962627,-3.97136,-15.1707,-3.97136,-3.97136,-701.41,-6.61062,-6.61062,-6.61062,-6.61062,-6.61062,-53.0426,-53.0426,-53.0426,-53.0426,-53.0426,-53.0426,-53.0426,-38.7167,-38.7167,-38.7167,-38.7167,-38.7167,-38.7167,-38.7167,9.00035,-53.0426,9.00035,9.00035,-0.58551,-2.65102,-3.35476,-3.0335,-5.82906,-34.79,-21.4066,-11.1711,-11.9749,-13.9081,-13.186,-17.3468,-19.1045,-16.9482,-7.37278,-13.8725,-12.0487,-28.8565,-32.2295,29.3793,-273.638,-0.85381,-0.636256,-425.798,20.58,-69.04
2024-05-10 23:48:00,-496.558,-154.354,-7.81799,-7.81799,-7.81799,-7.81799,-7.81799,-14.5447,-14.5447,-14.5447,-14.5447,-14.5447,-14.5447,-14.5447,1.81119,1.81119,1.81119,1.81119,1.81119,1.81119,1.81119,-3.86168,-14.5447,-3.86168,-3.86168,-668.438,-6.34665,-6.34665,-6.34665,-6.34665,-6.34665,-50.4969,-50.4969,-50.4969,-50.4969,-50.4969,-50.4969,-50.4969,-36.3218,-36.3218,-36.3218,-36.3218,-36.3218,-36.3218,-36.3218,7.17412,-50.4969,7.17412,7.17412,-0.795181,-3.29442,-3.82628,-3.29868,-6.13206,-33.1497,-20.3842,-10.64,-11.4104,-13.2634,-12.571,-16.5245,-17.7863,-15.6284,-6.6921,-12.747,-11.2595,-26.9432,-29.8712,22.0201,-260.744,-0.89974,-0.717003,-409.398,21.1,-66.06
2024-05-10 23:49:00,-469.733,-137.531,-6.60495,-6.60495,-6.60495,-6.60495,-6.60495,-13.5133,-13.5133,-13.5133,-13.5133,-13.5133,-13.5133,-13.5133,1.80764,1.80764,1.80764,1.80764,1.80764,1.80764,1.80764,-3.01773,-13.5133,-3.01773,-3.01773,-638.321,-5.79681,-5.79681,-5.79681,-5.79681,-5.79681,-47.9246,-47.9246,-47.9246,-47.9246,-47.9246,-47.9246,-47.9246,-35.2113,-35.2113,-35.2113,-35.2113,-35.2113,-35.2113,-35.2113,6.84616,-47.9246,6.84616,6.84616,-0.68304,-2.86996,-3.38243,-2.94121,-5.50138,-31.3772,-19.3316,-10.0836,-10.8003,-12.5226,-11.8799,-15.6537,-17.2347,-15.1351,-6.47467,-12.342,-10.9127,-26.1121,-28.9371,22.3537,-246.78,-0.648479,-0.483037,-388.113,19.28,-62.34
2024-05-10 23:50:00,-461.865,-133.404,-5.53467,-5.53467,-5.53467,-5.53467,-5.53467,-13.4926,-13.4926,-13.4926,-13.4926,-13.4926,-13.4926,-13.4926,1.48952,1.48952,1.48952,1.48952,1.48952,1.48952,1.48952,-2.73885,-13.4926,-2.73885,-2.73885,-632.359,-4.85986,-4.85986,-4.85986,-4.85986,-4.85986,-48.6164,-48.6164,-48.6164,-48.6164,-48.6164,-48.6164,-48.6164,-35.2022,-35.2022,-35.2022,-35.2022,-35.2022,-35.2022,-35.2022,9.09569,-48.6164,9.09569,9.09569,-0.572421,-2.40538,-2.83515,-2.46545,-4.61168,-31.7679,-19.6001,-10.2185,-10.9347,-12.655,-12.0136,-15.858,-17.278,-15.2261,-6.55157,-12.4324,-10.9253,-26.1502,-29.0572,32.2501,-249.835,-0.461565,-0.258781,-381.625,17.64,-62.6
2024-05-10 23:51:00,-458.211,-125.544,-2.88255,-2.88255,-2.88255,-2.88255,-2.88255,-13.313,-13.313,-13.313,-13.313,-13.313,-13.313,-13.313,0.691327,0.691327,0.691327,0.691327,0.691327,0.691327,0.691327,-3.15555,-13.313,-3.15555,-3.15555,-635.617,-4.85729,-4.85729,-4.85729,-4.85729,-4.85729,-48.4822,-48.4822,-48.4822,-48.4822,-48.4822,-48.4822,-48.4822,-36.488,-36.488,-36.488,-36.488,-36.488,-36.488,-36.488,10.6476,-48.4822,10.6476,10.6476,-0.358243,-1.7165,-2.27799,-2.10962,-4.11756,-31.6392,-19.5391,-10.1833,-10.8904,-12.5882,-11.9556,-15.8,-18.0372,-16.0371,-7.00176,-13.1375,-11.3656,-27.2259,-30.4609,37.8541,-248.811,-0.524385,-0.28768,-379.641,16.31,-62.26
2024-05-10 23:52:00,-450.997,-127.217,-2.58664,-2.58664,-2.58664,-2.58664,-2.58664,-13.4022,-13.4022,-13.4022,-13.4022,-13.4022,-13.4022,-13.4022,0.342296,0.342296,0.342296,0.342296,0.342296,0.342296,0.342296,-3.15393,-13.4022,-3.15393,-3.15393,-621.935,-4.68967,-4.68967,-4.68967,-4.68967,-4.68967,-47.933,-47.933,-47.933,-47.933,-47.933,-47.933,-47.933,-35.2528,-35.2528,-35.2528,-35.2528,-35.2528,-35.2528,-35.2528,10.5823,-47.933,10.5823,10.5823,-0.330022,-1.60628,-2.15817,-2.01053,-3.93901,-31.35,-19.3295,-10.0798,-10.7909,-12.4994,-11.8621,-15.6451,-17.4755,-15.5915,-6.84528,-12.7887,-10.9966,-26.3503,-29.5605,37.5866,-246.557,-0.52675,-0.291258,-373.477,15.9,-61.62
2024-05-10 23:53:00,-423.317,-121.778,-3.07437,-3.07437,-3.07437,-3.07437,-3.07437,-12.4477,-12.4477,-12.4477,-12.4477,-12.4477,-12.4477,-12.4477,-0.223745,-0.223745,-0.223745,-0.223745,-0.223745,-0.223745,-0.223745,-1.75281,-12.4477,-1.75281,-1.75281,-579.285,-3.61234,-3.61234,-3.61234,-3.61234,-3.61234,-45.8384,-45.8384,-45.8384,-45.8384,-45.8384,-45.8384,-45.8384,-31.8127,-31.8127,-31.8127,-31.8127,-31.8127,-31.8127,-31.8127,9.39097,-45.8384,9.39097,9.39097,-0.341555,-1.5181,-1.88933,-1.69346,-3.23493,-29.8736,-18.4667,-9.62106,-10.2827,-11.8705,-11.2792,-14.9245,-15.8502,-14.2292,-6.30906,-11.6976,-9.94927,-23.8543,-26.8899,35.4557,-234.916,-0.138109,0.056858,-350.547,14.33,-58.44
2024-05-10 23:54:00,-407.247,-125.017,-4.35301,-4.35301,-4.35301,-4.35301,-4.35301,-12.3213,-12.3213,-12.3213,-12.3213,-12.3213,-12.3213,-12.3213,-0.406021,-0.406021,-0.406021,-0.406021,-0.406021,-0.406021,-0.406021,-0.613177,-12.3213,-0.613177,-0.613177,-555.128,-3.48305,-3.48305,-3.48305,-3.48305,-3.48305,-44.4759,-44.4759,-44.4759,-44.4759,-44.4759,-44.4759,-44.4759,-29.8263,-29.8263,-29.8263,-29.8263,-29.8263,-29.8263,-29.8263,8.9595,-44.4759,8.9595,8.9595,-0.441441,-1.8242,-2.11297,-1.81868,-3.37688,-29.056,-17.9298,-9.34713,-10.0013,-11.5723,-10.9866,-14.5052,-14.89,-13.3994,-5.96366,-11.0249,-9.33752,-22.3925,-25.2897,35.9536,-228.506,0.201687,0.373508,-336.307,14.6,-56.34
2024-05-10 23:55:00,-390.36,-71.3095,2.17799,2.17799,2.17799,2.17799,2.17799,-9.91444,-9.91444,-9.91444,-9.91444,-9.91444,-9.91444,-9.91444,-0.382654,-0.382654,-0.382654,-0.382654,-0.382654,-0.382654,-0.382654,-0.0684776,-9.91444,-0.0684776,-0.0684776,-546.723,-0.182477,-0.182477,-0.182477,-0.182477,-0.182477,-46.0703,-46.0703,-46.0703,-46.0703,-46.0703,-46.0703,-46.0703,-29.8334,-29.8334,-29.8334,-29.8334,-29.8334,-29.8334,-29.8334,10.5285,-46.0703,10.5285,10.5285,0.171118,0.528932,0.393965,0.226708,0.269638,-29.2755,-18.4329,-9.54137,-10.0768,-11.3482,-10.8822,-14.74,-14.89,-13.3955,-5.95927,-11.0206,-9.33861,-22.3945,-25.2863,43.5592,-230.006,0.442308,0.635482,-326.41,6.9,-57.05
2024-05-10 23:56:00,-382.79,-56.5548,3.97882,3.97882,3.97882,3.97882,3.97882,-8.97572,-8.97572,-8.97572,-8.97572,-8.97572,-8.97572,-8.97572,-0.642005,-0.642005,-0.642005,-0.642005,-0.642005,-0.642005,-0.642005,-0.0496885,-8.97572,-0.0496885,-0.0496885,-540.871,1.04044,1.04044,1.04044,1.04044,1.04044,-47.101,-47.101,-47.101,-47.101,-47.101,-47.101,-47.101,-29.3144,-29.3144,-29.3144,-29.3144,-29.3144,-29.3144,-29.3144,11.9785,-47.101,11.9785,11.9785,0.348107,1.24014,1.19299,0.901722,1.50585,-29.5956,-18.7884,-9.69746,-10.187,-11.3417,-10.9226,-14.9535,-14.6709,-13.242,-5.9214,-10.9073,-9.18902,-22.0425,-24.9532,49.6152,-232.425,0.512111,0.731512,-320.62,4.43,-57.74
2024-05-10 23:57:00,-377.299,-40.5745,5.22921,5.22921,5.22921,5.22921,5.22921,-7.93401,-7.93401,-7.93401,-7.93401,-7.93401,-7.93401,-7.93401,-0.0784644,-0.0784644,-0.0784644,-0.0784644,-0.0784644,-0.0784644,-0.0784644,-0.899743,-7.93401,-0.899743,-0.899743,-537.966,2.11537,2.11537,2.11537,2.11537,2.11537,-47.0173,-47.0173,-47.0173,-47.0173,-47.0173,-47.0173,-47.0173,-29.9873,-29.9873,-29.9873,-29.9873,-29.9873,-29.9873,-29.9873,12.5021,-47.0173,12.5021,12.5021,0.476833,1.77897,1.82558,1.45055,2.53075,-29.247,-18.7047,-9.6295,-10.067,-11.0915,-10.7238,-14.8242,-14.9208,-13.3732,-5.91428,-10.9874,-9.37198,-22.4668,-25.2938,50.0812,-229.602,0.267546,0.507897,-317.469,2.23,-57.6
2024-05-10 23:58:00,-374.916,-35.19,5.68628,5.68628,5.68628,5.68628,5.68628,-7.36452,-7.36452,-7.36452,-7.36452,-7.36452,-7.36452,-7.36452,-0.0417585,-0.0417585,-0.0417585,-0.0417585,-0.0417585,-0.0417585,-0.0417585,-1.47098,-7.36452,-1.47098,-1.47098,-537.878,1.87171,1.87171,1.87171,1.87171,1.87171,-47.0027,-47.0027,-47.0027,-47.0027,-47.0027,-47.0027,-47.0027,-30.0103,-30.0103,-30.0103,-30.0103,-30.0103,-30.0103,-30.0103,12.9521,-47.0027,12.9521,12.9521,0.507437,1.84904,1.83751,1.42524,2.43586,-29.0743,-18.6711,-9.59848,-10.0075,-10.9609,-10.6213,-14.7628,-14.9267,-13.3724,-5.90971,-10.9849,-9.37736,-22.4788,-25.2984,50.8017,-228.199,0.107523,0.363743,-315.136,2.22,-57.56
2024-05-10 23:59:00,-345.702,-24.9345,4.53412,4.53412,4.53412,4.53412,4.53412,-5.65732,-5.65732,-5.65732,-5.65732,-5.65732,-5.65732,-5.65732,-0.14079,-0.14079,-0.14079,-0.14079,-0.14079,-0.14079,-0.14079,-0.453693,-5.65732,-0.453693,-0.453693,-495.942,4.36532,4.36532,4.36532,4.36532,4.36532,-45.1147,-45.1147,-45.1147,-45.1147,-45.1147,-45.1147,-45.1147,-27.7322,-27.7322,-27.7322,-27.7322,-27.7322,-27.7322,-27.7322,12.4246,-45.1147,12.4246,12.4246,0.478864,2.04709,2.45491,2.15604,4.06123,-27.4991,-17.8519,-9.14314,-9.46536,-10.204,-9.94776,-14.0285,-13.809,-12.3878,-5.48638,-10.1812,-8.67047,-20.7868,-23.419,50.6554,-215.717,0.404568,0.637528,-292.202,-0.94,-54.44
2024-05-11 00:00:00,-319.623,-24.3498,3.38465,3.38465,3.38465,3.38465,3.38465,-4.81035,-4.81035,-4.81035,-4.81035,-4.81035,-4.81035,-4.81035,-0.779233,-0.779233,-0.779233,-0.779233,-0.779233,-0.779233,-0.779233,0.888127,-4.81035,0.888127,0.888127,-458.367,4.44551,4.44551,4.44551,4.44551,4.44551,-42.8113,-42.8113,-42.8113,-42.8113,-42.8113,-42.8113,-42.8113,-24.6587,-24.6587,-24.6587,-24.6587,-24.6587,-24.6587,-24.6587,11.5023,-42.8113,11.5023,11.5023,0.388137,1.76473,2.24144,2.03067,3.90703,-25.9341,-16.9131,-8.64874,-8.92666,-9.55784,-9.34225,-13.2563,-12.3768,-11.2104,-5.04013,-9.2454,-7.74119,-18.5756,-21.0862,49.5218,-203.393,0.78639,0.984532,-269.503,-0.89,-51.01
2024-05-11 00:01:00,-289.42,-26.9095,1.4104,1.4104,1.4104,1.4104,1.4104,-4.15368,-4.15368,-4.15368,-4.15368,-4.15368,-4.15368,-4.15368,-1.3294,-1.3294,-1.3294,-1.3294,-1.3294,-1.3294,-1.3294,2.85791,-4.15368,2.85791,2.85791,-414.391,6.08274,6.08274,6.08274,6.08274,6.08274,-40.7619,-40.7619,-40.7619,-40.7619,-40.7619,-40.7619,-40.7619,-21.8674,-21.8674,-21.8674,-21.8674,-21.8674,-21.8674,-21.8674,11.454,-40.7619,11.454,11.454,0.271063,1.57869,2.39139,2.34753,4.74819,-24.5696,-16.0826,-8.21363,-8.45697,-9.00465,-8.82044,-12.579,-11.0716,-10.1321,-4.62749,-8.38679,-6.89577,-16.563,-18.9557,53.2774,-192.654,1.40444,1.57531,-244.31,-2.38,-47.49
2024-05-11 00:02:00,-283.579,-17.3319,2.39695,2.39695,2.39695,2.39695,2.39695,-3.53276,-3.53276,-3.53276,-3.53276,-3.53276,-3.53276,-3.53276,-1.67801,-1.67801,-1.67801,-1.67801,-1.67801,-1.67801,-1.67801,3.56382,-3.53276,3.56382,3.56382,-411.564,6.9118,6.9118,6.9118,6.9118,6.9118,-41.8648,-41.8648,-41.8648,-41.8648,-41.8648,-41.8648,-41.8648,-21.3764,-21.3764,-21.3764,-21.3764,-21.3764,-21.3764,-21.3764,12.8099,-41.8648,12.8099,12.8099,0.372135,2.00003,2.88393,2.77379,5.54277,-25.0227,-16.4818,-8.39961,-8.61295,-9.0838,-8.93082,-12.846,-10.8799,-10.0177,-4.61721,-8.30992,-6.75925,-16.2447,-18.6821,60.3221,-196.144,1.68642,1.8726,-239.379,-3.89,-48.09
2024-05-11 00:03:00,-271.61,-7.44335,4.38848,4.38848,4.38848,4.38848,4.38848,-3.17593,-3.17593,-3.17593,-3.17593,-3.17593,-3.17593,-3.17593,-2.31827,-2.31827,-2.31827,-2.31827,-2.31827,-2.31827,-2.31827,4.08317,-3.17593,4.08317,4.08317,-403.537,6.15633,6.15633,6.15633,6.15633,6.15633,-40.5132,-40.5132,-40.5132,-40.5132,-40.5132,-40.5132,-40.5132,-21.3316,-21.3316,-21.3316,-21.3316,-21.3316,-21.3316,-21.3316,13.036,-40.5132,13.036,13.036,0.513392,2.36634,3.04138,2.77218,5.35518,-24.1448,-15.9378,-8.11644,-8.31078,-8.73609,-8.60004,-12.4069,-10.9538,-10.1891,-4.76676,-8.48205,-6.77621,-16.3016,-18.9015,62.3038,-189.242,1.8599,2.04325,-229.66,-4.12,-46.07
2024-05-11 00:04:00,-269.256,-8.31207,4.747,4.747,4.747,4.747,4.747,-3.18788,-3.18788,-3.18788,-3.18788,-3.18788,-3.18788,-3.18788,-2.83254,-2.83254,-2.83254,-2.83254,-2.83254,-2.83254,-2.83254,4.42792,-3.18788,4.42792,4.42792,-401.259,5.6588,5.6588,5.6588,5.6588,5.6588,-40.9066,-40.9066,-40.9066,-40.9066,-40.9066,-40.9066,-40.9066,-20.4369,-20.4369,-20.4369,-20.4369,-20.4369,-20.4369,-20.4369,13.586,-40.9066,13.586,13.586,0.529478,2.36021,2.94518,2.64359,5.05476,-24.3738,-16.0916,-8.19432,-8.3896,-8.81668,-8.68024,-12.5255,-10.5862,-9.94453,-4.7181,-8.30637,-6.52161,-15.7044,-18.3543,65.2786,-191.035,1.99267,2.18145,-226.546,-3.59,-46.3
2024-05-11 00:05:00,-259.788,-13.9028,3.31027,3.31027,3.31027,3.31027,3.31027,-3.09528,-3.09528,-3.09528,-3.09528,-3.09528,-3.09528,-3.09528,-2.79098,-2.79098,-2.79098,-2.79098,-2.79098,-2.79098,-2.79098,4.61497,-3.09528,4.61497,4.61497,-387.557,5.42046,5.42046,5.42046,5.42046,5.42046,-38.9399,-38.9399,-38.9399,-38.9399,-38.9399,-38.9399,-38.9399,-20.2193,-20.2193,-20.2193,-20.2193,-20.2193,-20.2193,-20.2193,12.7984,-38.9399,12.7984,12.7984,0.407328,1.93978,2.56172,2.36673,4.61232,-23.2195,-15.3209,-7.80335,-7.99227,-8.4064,-8.27352,-11.9294,-10.4718,-9.83522,-4.66504,-8.21456,-6.45161,-15.5355,-18.1543,62.3854,-181.993,2.01686,2.18875,-218.668,-2.83,-43.95
2024-05-11 00:06:00,-259.658,-13.3637,3.02302,3.02302,3.02302,3.02302,3.02302,-3.12255,-3.12255,-3.12255,-3.12255,-3.12255,-3.12255,-3.12255,-2.57978,-2.57978,-2.57978,-2.57978,-2.57978,-2.57978,-2.57978,4.85336,-3.12255,4.85336,4.85336,-386.607,5.8274,5.8274,5.8274,5.8274,5.8274,-39.6894,-39.6894,-39.6894,-39.6894,-39.6894,-39.6894,-39.6894,-19.7236,-19.7236,-19.7236,-19.7236,-19.7236,-19.7236,-19.7236,13.2789,-39.6894,13.2789,13.2789,0.394655,1.94635,2.64166,2.47271,4.85915,-23.6571,-15.6143,-7.95195,-8.1429,-8.56096,-8.42712,-12.1558,-10.1936,-9.55141,-4.51535,-7.97111,-6.28652,-15.1344,-17.6519,64.8583,-185.42,2.11309,2.29055,-218.118,-3.13,-44.67
2024-05-11 00:07:00,-231.054,14.0414,5.2247,5.2247,5.2247,5.2247,5.2247,-1.2781,-1.2781,-1.2781,-1.2781,-1.2781,-1.2781,-1.2781,-2.51583,-2.51583,-2.51583,-2.51583,-2.51583,-2.51583,-2.51583,5.25116,-1.2781,5.25116,5.25116,-350.368,8.48676,8.48676,8.48676,8.48676,8.48676,-38.0262,-38.0262,-38.0262,-38.0262,-38.0262,-38.0262,-38.0262,-18.256,-18.256,-18.256,-18.256,-18.256,-18.256,-18.256,13.0664,-38.0262,13.0664,13.0664,0.641127,3.04796,4.01963,3.71117,7.22923,-22.1712,-14.8759,-7.53399,-7.63143,-7.81783,-7.77423,-11.4747,-9.45436,-8.87899,-4.21104,-7.41571,-5.82496,-14.0264,-16.3899,64.7755,-173.624,2.22897,2.39723,-197.234,-8.17,-41.99
2024-05-11 00:08:00,-246.381,21.4707,6.06583,6.06583,6.06583,6.06583,6.06583,-1.02841,-1.02841,-1.02841,-1.02841,-1.02841,-1.02841,-1.02841,-2.05194,-2.05194,-2.05194,-2.05194,-2.05194,-2.05194,-2.05194,4.57748,-1.02841,4.57748,4.57748,-364.645,8.27092,8.27092,8.27092,8.27092,8.27092,-40.3777,-40.3777,-40.3777,-40.3777,-40.3777,-40.3777,-40.3777,-17.0162,-17.0162,-17.0162,-17.0162,-17.0162,-17.0162,-17.0162,12.0451,-40.3777,12.0451,12.0451,0.703456,3.22325,4.1217,3.74713,7.22614,-23.4474,-15.7797,-7.98363,-8.0707,-8.22754,-8.19748,-12.1514,-8.76827,-8.18843,-3.85258,-6.82581,-5.4152,-13.0324,-15.1591,59.1839,-183.589,1.97187,2.1305,-209.171,-8.07,-45.28
