Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2024-05-10T22:14:00,60,CTA,146.30,-20.10,8.41,118.92,179.82,69.49,-319.5,14.3,3.7,-319.5,14.3,3.7
2024-05-10T22:14:00,60,GUA,144.87,13.59,8.12,84.36,179.81,58.36,-377.0,21.8,10.3,377.0,-21.8,10.3
2024-05-10T22:14:00,60,KAK,140.18,36.23,7.86,60.88,179.84,59.92,-321.4,-13.4,-133.0,321.4,13.4,-133.0
2024-05-10T22:15:00,60,CNB,150.70,-34.10,8.94,133.54,179.84,73.55,-417.4,24.3,-1.0,-24.3,-417.4,-1.0
2024-05-10T22:15:00,60,CTA,146.30,-20.10,8.43,118.92,179.82,69.29,-322.2,13.4,5.0,-322.2,13.4,5.0
2024-05-10T22:15:00,60,GUA,144.87,13.59,8.14,84.36,179.81,58.13,-379.3,23.0,9.3,379.3,-23.0,9.3
2024-05-10T22:15:00,60,KAK,140.18,36.23,7.88,60.88,179.84,59.71,-328.5,-14.1,-136.7,328.5,14.1,-136.7
2024-05-10T22:16:00,60,CNB,150.70,-34.10,8.95,133.54,179.84,73.38,-379.9,53.4,-4.8,-53.4,-379.9,-4.8
2024-05-10T22:16:00,60,CTA,146.30,-20.10,8.45,118.92,179.82,69.08,-314.0,33.7,5.0,-314.0,33.7,5.0
2024-05-10T22:16:00,60,GUA,144.87,13.59,8.16,84.36,179.81,57.89,-387.3,23.5,10.4,387.3,-23.5,10.4
2024-05-10T22:16:00,60,KAK,140.18,36.23,7.89,60.88,179.84,59.51,-326.9,-16.0,-136.8,326.9,16.0,-136.8
2024-05-10T22:17:00,60,CNB,150.70,-34.10,8.97,133.54,179.84,73.21,-357.8,60.8,-5.4,-60.8,-357.8,-5.4
2024-05-10T22:17:00,60,CTA,146.30,-20.10,8.46,118.92,179.82,68.88,-306.1,41.9,1.3,-306.1,41.9,1.3
2024-05-10T22:17:00,60,GUA,144.87,13.59,8.17,84.36,179.81,57.65,-400.2,11.4,17.2,400.2,-11.4,17.2
2024-05-10T22:17:00,60,KAK,140.18,36.23,7.91,60.88,179.84,59.31,-312.9,-35.4,-128.8,312.9,35.4,-128.8
2024-05-10T22:18:00,60,CNB,150.70,-34.10,8.99,133.54,179.85,73.05,-354.6,47.9,-0.2,-47.9,-354.6,-0.2
2024-05-10T22:18:00,60,CTA,146.30,-20.10,8.48,118.92,179.82,68.67,-298.7,36.8,-0.5,-298.7,36.8,-0.5
2024-05-10T22:18:00,60,GUA,144.87,13.59,8.19,84.36,179.81,57.41,-395.8,3.0,16.8,-395.8,3.0,16.8
2024-05-10T22:18:00,60,KAK,140.18,36.23,7.92,60.88,179.84,59.11,-300.5,-38.3,-118.5,300.5,38.3,-118.5
2024-05-10T22:19:00,60,CNB,150.70,-34.10,9.00,133.54,179.85,72.88,-363.2,37.9,3.9,-37.9,-363.2,3.9
2024-05-10T22:19:00,60,CTA,146.30,-20.10,8.50,118.92,179.82,68.47,-300.6,29.4,-0.1,300.6,-29.4,-0.1
2024-05-10T22:19:00,60,GUA,144.87,13.59,8.20,84.36,179.81,57.18,-390.5,1.0,14.1,-390.5,1.0,14.1
2024-05-10T22:19:00,60,KAK,140.18,36.23,7.94,60.88,179.84,58.91,-300.7,-35.2,-115.3,300.7,35.2,-115.3
2024-05-10T22:20:00,60,CNB,150.70,-34.10,9.02,133.54,179.85,72.72,-376.0,35.7,4.5,-35.7,-376.0,4.5
2024-05-10T22:20:00,60,CTA,146.30,-20.10,8.51,118.92,179.82,68.27,-300.9,26.1,0.3,300.9,-26.1,0.3
2024-05-10T22:20:00,60,GUA,144.87,13.59,8.22,84.36,179.81,56.94,-387.3,-0.0,12.9,387.3,0.0,12.9
2024-05-10T22:20:00,60,KAK,140.18,36.23,7.96,60.88,179.84,58.70,-301.7,-38.0,-114.3,301.7,38.0,-114.3
2024-05-10T22:21:00,60,CNB,150.70,-34.10,9.04,133.54,179.85,72.55,-368.1,33.9,5.7,-33.9,-368.1,5.7
2024-05-10T22:21:00,60,CTA,146.30,-20.10,8.53,118.92,179.82,68.06,-298.9,22.3,0.5,298.9,-22.3,0.5
2024-05-10T22:21:00,60,GUA,144.87,13.59,8.24,84.36,179.81,56.70,-387.6,-2.9,12.1,387.6,2.9,12.1
2024-05-10T22:21:00,60,KAK,140.18,36.23,7.97,60.88,179.84,58.50,-299.4,-42.9,-112.7,299.4,42.9,-112.7
2024-05-10T22:22:00,60,CNB,150.70,-34.10,9.05,133.54,179.85,72.39,-350.0,40.9,5.3,-40.9,-350.0,5.3
2024-05-10T22:22:00,60,CTA,146.30,-20.10,8.54,118.92,179.82,67.86,-293.1,28.8,-0.5,293.1,-28.8,-0.5
2024-05-10T22:22:00,60,GUA,144.87,13.59,8.25,84.36,179.82,56.47,-397.0,-8.0,15.9,-397.0,-8.0,15.9
2024-05-10T22:22:00,60,KAK,140.18,36.23,7.99,60.88,179.84,58.30,-295.5,-56.7,-108.3,295.5,56.7,-108.3
2024-05-10T22:23:00,60,CNB,150.70,-34.10,9.07,133.54,179.85,72.22,-360.8,15.5,11.5,-15.5,-360.8,11.5
2024-05-10T22:23:00,60,CTA,146.30,-20.10,8.56,118.92,179.82,67.66,-291.5,13.3,-1.4,291.5,-13.3,-1.4
2024-05-10T22:23:00,60,GUA,144.87,13.59,8.27,84.36,179.82,56.23,-387.3,-11.6,13.4,-387.3,-11.6,13.4
2024-05-10T22:23:00,60,KAK,140.18,36.23,8.01,60.88,179.84,58.10,-294.2,-53.9,-106.6,294.2,53.9,-106.6
2024-05-10T22:24:00,60,CNB,150.70,-34.10,9.08,133.54,179.85,72.06,-351.4,32.6,10.6,-32.6,-351.4,10.6
2024-05-10T22:24:00,60,CTA,146.30,-20.10,8.58,118.92,179.82,67.45,-290.3,19.1,-0.4,290.3,-19.1,-0.4
2024-05-10T22:24:00,60,GUA,144.87,13.59,8.29,84.36,179.82,55.99,-392.5,-13.7,14.3,-392.5,-13.7,14.3
2024-05-10T22:24:00,60,KAK,140.18,36.23,8.02,60.88,179.84,57.90,-293.5,-61.8,-103.9,293.5,61.8,-103.9
2024-05-10T22:25:00,60,CNB,150.70,-34.10,9.10,133.54,179.85,71.89,-381.6,1.3,15.3,-1.3,-381.6,15.3
2024-05-10T22:25:00,60,CTA,146.30,-20.10,8.59,118.92,179.82,67.25,-289.4,-0.4,-1.2,289.4,0.4,-1.2
2024-05-10T22:25:00,60,GUA,144.87,13.59,8.30,84.36,179.82,55.75,-379.4,-14.5,10.7,-379.4,-14.5,10.7
2024-05-10T22:25:00,60,KAK,140.18,36.23,8.04,60.88,179.84,57.70,-296.8,-56.9,-104.6,296.8,56.9,-104.6
2024-05-10T22:26:00,60,CNB,150.70,-34.10,9.12,133.54,179.85,71.73,-391.6,0.5,18.9,-0.5,-391.6,18.9
2024-05-10T22:26:00,60,CTA,146.30,-20.10,8.61,118.92,179.82,67.05,-290.8,-12.8,2.6,290.8,12.8,2.6
2024-05-10T22:26:00,60,GUA,144.87,13.59,8.32,84.36,179.82,55.52,-362.4,-5.6,2.5,362.4,5.6,2.5
2024-05-10T22:26:00,60,KAK,140.18,36.23,8.05,60.88,179.84,57.49,-306.3,-39.2,-109.9,306.3,39.2,-109.9
2024-05-10T22:27:00,60,CNB,150.70,-34.10,9.13,133.54,179.85,71.57,-396.1,19.0,12.3,-19.0,-396.1,12.3
2024-05-10T22:27:00,60,CTA,146.30,-20.10,8.63,118.92,179.82,66.85,-289.6,-5.4,3.0,289.6,5.4,3.0
2024-05-10T22:27:00,60,GUA,144.87,13.59,8.33,84.36,179.82,55.28,-370.8,-2.9,4.6,370.8,2.9,4.6
2024-05-10T22:27:00,60,KAK,140.18,36.23,8.07,60.88,179.84,57.29,-315.5,-44.0,-116.2,315.5,44.0,-116.2
2024-05-10T22:28:00,60,CNB,150.70,-34.10,9.15,133.54,179.85,71.41,-366.2,24.9,10.8,-24.9,-366.2,10.8
2024-05-10T22:28:00,60,CTA,146.30,-20.10,8.64,118.92,179.82,66.65,-279.2,1.9,1.2,279.2,-1.9,1.2
2024-05-10T22:28:00,60,GUA,144.87,13.59,8.35,84.36,179.82,55.04,-377.8,-5.1,7.4,377.8,5.1,7.4
2024-05-10T22:28:00,60,KAK,140.18,36.23,8.09,60.88,179.84,57.09,-313.2,-55.1,-117.7,313.2,55.1,-117.7
2024-05-10T22:29:00,60,CNB,150.70,-34.10,9.17,133.54,179.85,71.24,-339.6,29.8,12.9,-29.8,-339.6,12.9
2024-05-10T22:29:00,60,CTA,146.30,-20.10,8.66,118.92,179.82,66.45,-273.6,6.7,-0.1,273.6,-6.7,-0.1
2024-05-10T22:29:00,60,GUA,144.87,13.59,8.37,84.36,179.82,54.81,-386.6,-11.9,10.9,-386.6,-11.9,10.9
2024-05-10T22:29:00,60,KAK,140.18,36.23,8.10,60.88,179.85,56.89,-303.5,-66.7,-111.8,303.5,66.7,-111.8
2024-05-10T22:30:00,60,CNB,150.70,-34.10,9.18,133.54,179.85,71.08,-371.9,13.3,15.8,-13.3,-371.9,15.8
2024-05-10T22:30:00,60,CTA,146.30,-20.10,8.67,118.92,179.82,66.25,-278.9,-7.6,-0.6,278.9,7.6,-0.6
2024-05-10T22:30:00,60,GUA,144.87,13.59,8.38,84.36,179.82,54.57,-384.8,-19.9,13.1,-384.8,-19.9,13.1
2024-05-10T22:30:00,60,KAK,140.18,36.23,8.12,60.88,179.85,56.69,-299.3,-75.9,-105.7,299.3,75.9,-105.7
2024-05-10T22:31:00,60,CNB,150.70,-34.10,9.20,133.54,179.85,70.92,-384.0,-12.3,20.0,12.3,-384.0,20.0
2024-05-10T22:31:00,60,CTA,146.30,-20.10,8.69,118.92,179.82,66.05,-280.8,-23.3,1.5,280.8,23.3,1.5
2024-05-10T22:31:00,60,GUA,144.87,13.59,8.40,84.36,179.82,54.33,-370.6,-13.3,6.8,370.6,13.3,6.8
2024-05-10T22:31:00,60,KAK,140.18,36.23,8.14,60.88,179.85,56.49,-309.5,-60.3,-109.6,309.5,60.3,-109.6
2024-05-10T22:32:00,60,CNB,150.70,-34.10,9.22,133.54,179.85,70.76,-424.1,-45.2,25.6,45.2,-424.1,25.6
2024-05-10T22:32:00,60,CTA,146.30,-20.10,8.71,118.92,179.82,65.84,-290.8,-47.2,5.1,290.8,47.2,5.1
2024-05-10T22:32:00,60,GUA,144.87,13.59,8.42,84.36,179.82,54.09,-353.0,-8.8,0.2,353.0,8.8,0.2
2024-05-10T22:32:00,60,KAK,140.18,36.23,8.15,60.88,179.85,56.28,-319.1,-49.6,-115.8,319.1,49.6,-115.8
2024-05-10T22:33:00,60,CNB,150.70,-34.10,9.23,133.54,179.85,70.60,-427.3,-37.6,23.0,37.6,-427.3,23.0
2024-05-10T22:33:00,60,CTA,146.30,-20.10,8.72,118.92,179.82,65.65,-295.5,-48.3,7.6,295.5,48.3,7.6
2024-05-10T22:33:00,60,GUA,144.87,13.59,8.43,84.36,179.82,53.86,-355.7,-5.1,0.6,355.7,5.1,0.6
2024-05-10T22:33:00,60,KAK,140.18,36.23,8.17,60.88,179.85,56.08,-328.1,-50.4,-121.3,328.1,50.4,-121.3
2024-05-10T22:34:00,60,CNB,150.70,-34.10,9.25,133.54,179.85,70.44,-426.2,-66.1,29.6,66.1,-426.2,29.6
2024-05-10T22:34:00,60,CTA,146.30,-20.10,8.74,118.92,179.82,65.45,-274.2,-55.8,8.1,274.2,55.8,8.1
2024-05-10T22:34:00,60,GUA,144.87,13.59,8.45,84.36,179.82,53.62,-326.2,16.9,-8.9,326.2,-16.9,-8.9
2024-05-10T22:34:00,60,KAK,140.18,36.23,8.19,60.88,179.85,55.88,-338.3,-17.6,-130.3,-338.3,-17.6,-130.3
2024-05-10T22:35:00,60,CNB,150.70,-34.10,9.26,133.54,179.85,70.28,-424.9,-95.7,37.0,95.7,-424.9,37.0
2024-05-10T22:35:00,60,CTA,146.30,-20.10,8.76,118.92,179.82,65.25,-260.4,-89.2,10.5,260.4,89.2,10.5
2024-05-10T22:35:00,60,GUA,144.87,13.59,8.46,84.36,179.82,53.38,-265.4,42.4,-36.9,265.4,-42.4,-36.9
2024-05-10T22:35:00,60,KAK,140.18,36.23,8.20,60.88,179.85,55.68,-343.3,41.5,-136.5,-343.3,41.5,-136.5
2024-05-10T22:36:00,60,CNB,150.70,-34.10,9.28,133.54,179.85,70.12,-498.9,-103.4,35.7,103.4,-498.9,35.7
2024-05-10T22:36:00,60,CTA,146.30,-20.10,8.77,118.92,179.82,65.05,-324.4,-76.9,17.3,324.4,76.9,17.3
2024-05-10T22:36:00,60,GUA,144.87,13.59,8.48,84.36,179.82,53.15,-318.5,49.5,-20.7,318.5,-49.5,-20.7
2024-05-10T22:36:00,60,KAK,140.18,36.23,8.22,60.88,179.85,55.48,-388.2,28.0,-166.0,-388.2,28.0,-166.0
2024-05-10T22:37:00,60,CNB,150.70,-34.10,9.30,133.54,179.85,69.96,-394.6,24.7,10.4,-24.7,-394.6,10.4
2024-05-10T22:37:00,60,CTA,146.30,-20.10,8.79,118.92,179.82,64.85,-313.4,-9.5,12.4,313.4,9.5,12.4
2024-05-10T22:37:00,60,GUA,144.87,13.59,8.50,84.36,179.82,52.91,-391.5,15.2,13.0,391.5,-15.2,13.0
2024-05-10T22:37:00,60,KAK,140.18,36.23,8.23,60.88,179.85,55.28,-343.6,-53.3,-147.3,343.6,53.3,-147.3
2024-05-10T22:38:00,60,CNB,150.70,-34.10,9.31,133.54,179.85,69.80,-241.1,45.1,11.1,-45.1,-241.1,11.1
2024-05-10T22:38:00,60,CTA,146.30,-20.10,8.80,118.92,179.82,64.65,-255.6,21.4,1.9,255.6,-21.4,1.9
2024-05-10T22:38:00,60,GUA,144.87,13.59,8.51,84.36,179.82,52.67,-393.8,4.2,18.0,393.8,-4.2,18.0
2024-05-10T22:38:00,60,KAK,140.18,36.23,8.25,60.88,179.85,55.07,-306.2,-53.4,-123.4,306.2,53.4,-123.4
2024-05-10T22:39:00,60,CNB,150.70,-34.10,9.33,133.54,179.85,69.65,-274.9,30.4,21.1,-30.4,-274.9,21.1
2024-05-10T22:39:00,60,CTA,146.30,-20.10,8.82,118.92,179.82,64.45,-248.4,13.8,-2.5,248.4,-13.8,-2.5
2024-05-10T22:39:00,60,GUA,144.87,13.59,8.53,84.36,179.82,52.43,-369.6,-5.9,11.0,-369.6,-5.9,11.0
2024-05-10T22:39:00,60,KAK,140.18,36.23,8.27,60.88,179.85,54.87,-283.6,-47.4,-99.1,283.6,47.4,-99.1
2024-05-10T22:40:00,60,CNB,150.70,-34.10,9.35,133.54,179.85,69.49,-349.2,19.5,20.5,-19.5,-349.2,20.5
2024-05-10T22:40:00,60,CTA,146.30,-20.10,8.84,118.92,179.82,64.26,-270.4,6.8,0.0,270.4,-6.8,0.0
2024-05-10T22:40:00,60,GUA,144.87,13.59,8.55,84.36,179.82,52.20,-365.3,0.9,7.8,365.3,-0.9,7.8
2024-05-10T22:40:00,60,KAK,140.18,36.23,8.28,60.88,179.85,54.67,-298.8,-41.2,-101.1,298.8,41.2,-101.1
2024-05-10T22:41:00,60,CNB,150.70,-34.10,9.36,133.54,179.85,69.33,-298.6,52.6,11.5,-52.6,-298.6,11.5
2024-05-10T22:41:00,60,CTA,146.30,-20.10,8.85,118.92,179.82,64.06,-253.8,24.9,-0.9,253.8,-24.9,-0.9
2024-05-10T22:41:00,60,GUA,144.87,13.59,8.56,84.36,179.82,51.96,-366.4,2.2,7.0,-366.4,2.2,7.0
2024-05-10T22:41:00,60,KAK,140.18,36.23,8.30,60.88,179.85,54.47,-287.6,-42.5,-96.9,287.6,42.5,-96.9
2024-05-10T22:42:00,60,CNB,150.70,-34.10,9.38,133.54,179.85,69.18,-283.4,52.5,11.4,-52.5,-283.4,11.4
2024-05-10T22:42:00,60,CTA,146.30,-20.10,8.87,118.92,179.83,63.86,-243.9,32.7,-3.8,243.9,-32.7,-3.8
2024-05-10T22:42:00,60,GUA,144.87,13.59,8.58,84.36,179.82,51.72,-365.1,-4.1,8.2,-365.1,-4.1,8.2
2024-05-10T22:42:00,60,KAK,140.18,36.23,8.32,60.88,179.85,54.27,-266.2,-52.4,-81.4,266.2,52.4,-81.4
2024-05-10T22:43:00,60,CNB,150.70,-34.10,9.39,133.54,179.85,69.02,-314.5,47.5,12.6,-47.5,-314.5,12.6
2024-05-10T22:43:00,60,CTA,146.30,-20.10,8.89,118.92,179.83,63.66,-254.4,38.6,-3.8,254.4,-38.6,-3.8
2024-05-10T22:43:00,60,GUA,144.87,13.59,8.60,84.36,179.82,51.48,-369.0,-7.2,9.5,-369.0,-7.2,9.5
2024-05-10T22:43:00,60,KAK,140.18,36.23,8.33,60.88,179.85,54.07,-262.6,-62.6,-74.6,262.6,62.6,-74.6
2024-05-10T22:44:00,60,CNB,150.70,-34.10,9.41,133.54,179.85,68.86,-287.4,100.5,2.1,-100.5,-287.4,2.1
2024-05-10T22:44:00,60,CTA,146.30,-20.10,8.90,118.92,179.83,63.47,-241.9,67.8,-5.3,241.9,-67.8,-5.3
2024-05-10T22:44:00,60,GUA,144.87,13.59,8.61,84.36,179.82,51.25,-375.8,-10.4,12.4,-375.8,-10.4,12.4
2024-05-10T22:44:00,60,KAK,140.18,36.23,8.35,60.88,179.85,53.87,-243.9,-74.0,-64.7,243.9,74.0,-64.7
2024-05-10T22:45:00,60,CNB,150.70,-34.10,9.43,133.54,179.85,68.71,-270.1,91.6,1.5,-91.6,-270.1,1.5
2024-05-10T22:45:00,60,CTA,146.30,-20.10,8.92,118.92,179.83,63.27,-234.5,71.1,-8.4,234.5,-71.1,-8.4
2024-05-10T22:45:00,60,GUA,144.87,13.59,8.63,84.36,179.82,51.01,-374.2,-15.8,13.4,-374.2,-15.8,13.4
2024-05-10T22:45:00,60,KAK,140.18,36.23,8.36,60.88,179.85,53.66,-231.9,-72.8,-52.8,231.9,72.8,-52.8
2024-05-10T22:46:00,60,CNB,150.70,-34.10,9.44,133.54,179.85,68.55,-285.8,78.9,3.8,-78.9,-285.8,3.8
2024-05-10T22:46:00,60,CTA,146.30,-20.10,8.94,118.92,179.83,63.08,-234.7,64.5,-9.1,234.7,-64.5,-9.1
2024-05-10T22:46:00,60,GUA,144.87,13.59,8.64,84.36,179.82,50.77,-356.4,-23.2,9.0,-356.4,-23.2,9.0
2024-05-10T22:46:00,60,KAK,140.18,36.23,8.38,60.88,179.85,53.46,-214.3,-77.7,-39.4,214.3,77.7,-39.4
2024-05-10T22:47:00,60,CNB,150.70,-34.10,9.46,133.54,179.85,68.40,-302.3,61.8,6.7,-61.8,-302.3,6.7
2024-05-10T22:47:00,60,CTA,146.30,-20.10,8.95,118.92,179.83,62.88,-235.1,53.5,-7.9,235.1,-53.5,-7.9
2024-05-10T22:47:00,60,GUA,144.87,13.59,8.66,84.36,179.82,50.53,-350.7,-24.8,7.6,-350.7,-24.8,7.6
2024-05-10T22:47:00,60,KAK,140.18,36.23,8.40,60.88,179.85,53.26,-213.5,-75.8,-35.1,213.5,75.8,-35.1
2024-05-10T22:48:00,60,CNB,150.70,-34.10,9.48,133.54,179.85,68.25,-333.4,63.2,3.0,-63.2,-333.4,3.0
2024-05-10T22:48:00,60,CTA,146.30,-20.10,8.97,118.92,179.83,62.69,-256.6,50.6,-6.7,256.6,-50.6,-6.7
2024-05-10T22:48:00,60,GUA,144.87,13.59,8.68,84.36,179.82,50.30,-385.4,-40.2,20.2,-385.4,-40.2,20.2
2024-05-10T22:48:00,60,KAK,140.18,36.23,8.41,60.88,179.85,53.06,-221.3,-106.5,-31.7,221.3,106.5,-31.7
2024-05-10T22:49:00,60,CNB,150.70,-34.10,9.49,133.54,179.85,68.09,-289.4,73.9,-0.0,-73.9,-289.4,-0.0
2024-05-10T22:49:00,60,CTA,146.30,-20.10,8.98,118.92,179.83,62.49,-239.1,58.5,-8.0,-239.1,58.5,-8.0
2024-05-10T22:49:00,60,GUA,144.87,13.59,8.69,84.36,179.82,50.06,-390.5,-42.4,24.8,-390.5,-42.4,24.8
2024-05-10T22:49:00,60,KAK,140.18,36.23,8.43,60.88,179.85,52.86,-209.2,-113.2,-29.1,209.2,113.2,-29.1
2024-05-10T22:50:00,60,CNB,150.70,-34.10,9.51,133.54,179.85,67.94,-285.5,45.0,8.3,-45.0,-285.5,8.3
2024-05-10T22:50:00,60,CTA,146.30,-20.10,9.00,118.92,179.83,62.30,-226.1,41.2,-9.7,226.1,-41.2,-9.7
2024-05-10T22:50:00,60,GUA,144.87,13.59,8.71,84.36,179.82,49.82,-362.9,-44.4,15.4,-362.9,-44.4,15.4
2024-05-10T22:50:00,60,KAK,140.18,36.23,8.45,60.88,179.85,52.66,-195.7,-102.3,-16.7,195.7,102.3,-16.7
2024-05-10T22:51:00,60,CNB,150.70,-34.10,9.53,133.54,179.85,67.79,-316.9,21.1,15.2,-21.1,-316.9,15.2
2024-05-10T22:51:00,60,CTA,146.30,-20.10,9.02,118.92,179.83,62.10,-237.1,30.7,-7.7,237.1,-30.7,-7.7
2024-05-10T22:51:00,60,GUA,144.87,13.59,8.73,84.36,179.82,49.58,-364.1,-40.9,14.9,-364.1,-40.9,14.9
2024-05-10T22:51:00,60,KAK,140.18,36.23,8.46,60.88,179.85,52.46,-204.8,-102.0,-17.7,204.8,102.0,-17.7
2024-05-10T22:52:00,60,CNB,150.70,-34.10,9.54,133.54,179.85,67.64,-318.3,19.7,16.0,-19.7,-318.3,16.0
2024-05-10T22:52:00,60,CTA,146.30,-20.10,9.03,118.92,179.83,61.91,-238.9,31.5,-7.1,238.9,-31.5,-7.1
2024-05-10T22:52:00,60,GUA,144.87,13.59,8.74,84.36,179.82,49.35,-371.9,-41.1,16.8,-371.9,-41.1,16.8
2024-05-10T22:52:00,60,KAK,140.18,36.23,8.48,60.88,179.85,52.26,-205.4,-109.3,-19.3,205.4,109.3,-19.3
2024-05-10T22:53:00,60,CNB,150.70,-34.10,9.56,133.54,179.85,67.49,-285.0,44.6,10.6,-44.6,-285.0,10.6
2024-05-10T22:53:00,60,CTA,146.30,-20.10,9.05,118.92,179.83,61.72,-252.2,43.3,-6.8,252.2,-43.3,-6.8
2024-05-10T22:53:00,60,GUA,144.87,13.59,8.76,84.36,179.82,49.11,-411.0,-50.6,30.5,-411.0,-50.6,30.5
2024-05-10T22:53:00,60,KAK,140.18,36.23,8.50,60.88,179.85,52.05,-213.5,-127.5,-18.3,213.5,127.5,-18.3
2024-05-10T22:54:00,60,CNB,150.70,-34.10,9.57,133.54,179.85,67.33,-229.4,90.8,4.9,-90.8,-229.4,4.9
2024-05-10T22:54:00,60,CTA,146.30,-20.10,9.07,118.92,179.83,61.53,-226.3,74.1,-11.0,226.3,-74.1,-11.0
2024-05-10T22:54:00,60,GUA,144.87,13.59,8.77,84.36,179.82,48.87,-429.3,-41.8,37.3,-429.3,-41.8,37.3
2024-05-10T22:54:00,60,KAK,140.18,36.23,8.51,60.88,179.85,51.85,-218.3,-131.3,-23.9,218.3,131.3,-23.9
2024-05-10T22:55:00,60,CNB,150.70,-34.10,9.59,133.54,179.85,67.18,-244.5,68.3,9.3,-68.3,-244.5,9.3
2024-05-10T22:55:00,60,CTA,146.30,-20.10,9.08,118.92,179.83,61.33,-216.3,59.4,-14.7,216.3,-59.4,-14.7
2024-05-10T22:55:00,60,GUA,144.87,13.59,8.79,84.36,179.82,48.63,-391.9,-44.6,25.8,-391.9,-44.6,25.8
2024-05-10T22:55:00,60,KAK,140.18,36.23,8.53,60.88,179.85,51.65,-192.6,-119.5,-8.1,192.6,119.5,-8.1
2024-05-10T22:56:00,60,CNB,150.70,-34.10,9.61,133.54,179.85,67.03,-253.1,67.7,10.8,-67.7,-253.1,10.8
2024-05-10T22:56:00,60,CTA,146.30,-20.10,9.10,118.92,179.83,61.14,-221.1,58.0,-14.1,221.1,-58.0,-14.1
2024-05-10T22:56:00,60,GUA,144.87,13.59,8.81,84.36,179.82,48.40,-393.2,-41.1,24.0,-393.2,-41.1,24.0
2024-05-10T22:56:00,60,KAK,140.18,36.23,8.54,60.88,179.85,51.45,-197.3,-114.9,-5.7,197.3,114.9,-5.7
2024-05-10T22:57:00,60,CNB,150.70,-34.10,9.62,133.54,179.85,66.89,-268.1,58.1,12.5,-58.1,-268.1,12.5
2024-05-10T22:57:00,60,CTA,146.30,-20.10,9.12,118.92,179.83,60.95,-228.4,57.1,-13.1,228.4,-57.1,-13.1
2024-05-10T22:57:00,60,GUA,144.87,13.59,8.82,84.36,179.82,48.16,-395.8,-35.7,24.6,-395.8,-35.7,24.6
2024-05-10T22:57:00,60,KAK,140.18,36.23,8.56,60.88,179.85,51.25,-206.0,-109.2,-9.9,206.0,109.2,-9.9
2024-05-10T22:58:00,60,CNB,150.70,-34.10,9.64,133.54,179.85,66.74,-254.4,66.9,8.9,-66.9,-254.4,8.9
2024-05-10T22:58:00,60,CTA,146.30,-20.10,9.13,118.92,179.83,60.76,-217.0,58.8,-13.8,217.0,-58.8,-13.8
2024-05-10T22:58:00,60,GUA,144.87,13.59,8.84,84.36,179.82,47.92,-380.9,-30.0,19.2,-380.9,-30.0,19.2
2024-05-10T22:58:00,60,KAK,140.18,36.23,8.58,60.88,179.85,51.05,-200.6,-99.4,-8.8,200.6,99.4,-8.8
2024-05-10T22:59:00,60,CNB,150.70,-34.10,9.66,133.54,179.85,66.59,-275.2,45.6,12.4,-45.6,-275.2,12.4
2024-05-10T22:59:00,60,CTA,146.30,-20.10,9.15,118.92,179.83,60.57,-224.8,49.0,-13.1,224.8,-49.0,-13.1
2024-05-10T22:59:00,60,GUA,144.87,13.59,8.86,84.36,179.82,47.68,-368.1,-27.2,14.4,-368.1,-27.2,14.4
2024-05-10T22:59:00,60,KAK,140.18,36.23,8.59,60.88,179.85,50.85,-202.9,-90.5,-9.2,202.9,90.5,-9.2
2024-05-10T23:00:00,60,CNB,150.70,-34.10,9.67,133.54,179.85,66.44,-301.7,29.2,16.0,-29.2,-301.7,16.0
2024-05-10T23:00:00,60,CTA,146.30,-20.10,9.16,118.92,179.83,60.38,-230.7,39.9,-10.6,230.7,-39.9,-10.6
2024-05-10T23:00:00,60,GUA,144.87,13.59,8.87,84.36,179.82,47.44,-354.6,-23.5,10.2,-354.6,-23.5,10.2
2024-05-10T23:00:00,60,KAK,140.18,36.23,8.61,60.88,179.85,50.65,-201.6,-80.9,-10.5,201.6,80.9,-10.5
2024-05-10T23:01:00,60,CNB,150.70,-34.10,9.69,133.54,179.85,66.29,-296.5,27.9,14.9,-27.9,-296.5,14.9
2024-05-10T23:01:00,60,CTA,146.30,-20.10,9.18,118.92,179.83,60.19,-227.2,36.8,-9.9,227.2,-36.8,-9.9
2024-05-10T23:01:00,60,GUA,144.87,13.59,8.89,84.36,179.82,47.21,-349.5,-20.6,8.7,-349.5,-20.6,8.7
2024-05-10T23:01:00,60,KAK,140.18,36.23,8.63,60.88,179.85,50.45,-201.1,-74.6,-10.7,201.1,74.6,-10.7
2024-05-10T23:02:00,60,CNB,150.70,-34.10,9.71,133.54,179.85,66.15,-286.5,34.2,14.3,-34.2,-286.5,14.3
2024-05-10T23:02:00,60,CTA,146.30,-20.10,9.20,118.92,179.83,60.00,-224.4,38.6,-9.5,224.4,-38.6,-9.5
2024-05-10T23:02:00,60,GUA,144.87,13.59,8.91,84.36,179.82,46.97,-348.5,-15.2,8.5,-348.5,-15.2,8.5
2024-05-10T23:02:00,60,KAK,140.18,36.23,8.64,60.88,179.85,50.25,-204.2,-69.7,-12.7,204.2,69.7,-12.7
2024-05-10T23:03:00,60,CNB,150.70,-34.10,9.72,133.54,179.85,66.00,-288.7,28.4,16.7,-28.4,-288.7,16.7
