"Timestamp","TZ","V_(S2)_OXF (1S) (V)","I_(S2)_OXF (1S) (mA)","Calculation (watts)"
2024/05/17 00:12:25.000,n,-208.83558,-600.45008,125.39534
2024/05/17 00:12:30.003,n,-208.72668,-600.43104,125.32598
2024/05/17 00:12:35.000,n,-208.9264,-600.43104,125.4459
2024/05/17 00:12:40.000,n,-209.24896,-600.63136,125.6815
2024/05/17 00:12:45.000,n,-209.19428,-600.68848,125.6606
2024/05/17 00:12:50.000,n,-209.35784,-600.61232,125.7429
2024/05/17 00:12:55.001,n,-209.15814,-600.65088,125.63104
2024/05/17 00:13:00.000,n,-209.1767,-600.63136,125.63808
2024/05/17 00:13:05.000,n,-209.4306,-600.61232,125.7866
2024/05/17 00:13:10.000,n,-209.10346,-600.708,125.61012
2024/05/17 00:13:15.000,n,-209.15814,-600.72704,125.64696
2024/05/17 00:13:20.001,n,-209.10346,-600.61232,125.59012
2024/05/17 00:13:25.161,n,-209.2309,-600.708,125.68668
2024/05/17 00:13:30.123,n,-209.14008,-600.63136,125.6161
2024/05/17 00:13:35.000,n,-209.10346,-600.63136,125.5941
2024/05/17 00:13:40.059,n,-208.85004,-600.5742,125.42996
2024/05/17 00:13:45.001,n,-209.28558,-600.66944,125.71146
2024/05/17 00:13:50.000,n,-209.26654,-600.65088,125.69614
2024/05/17 00:13:55.004,n,-209.32122,-600.66944,125.73286
2024/05/17 00:14:00.000,n,-209.2309,-600.66944,125.6786
2024/05/17 00:14:05.000,n,-209.28558,-600.68848,125.71544
2024/05/17 00:14:10.000,n,-209.2309,-600.68848,125.6826
2024/05/17 00:14:15.000,n,-209.14008,-600.72704,125.6361
2024/05/17 00:14:20.003,n,-209.19428,-600.66944,125.65662
2024/05/17 00:14:25.000,n,-209.122,-600.68848,125.61718
2024/05/17 00:14:30.000,n,-208.95892,-600.66944,125.51524
2024/05/17 00:14:35.000,n,-209.24896,-600.66944,125.68946
2024/05/17 00:14:40.000,n,-208.99456,-600.68848,125.54064
2024/05/17 00:14:45.052,n,-208.9223,-600.68848,125.49722
2024/05/17 00:14:50.000,n,-209.4306,-600.63136,125.7906
2024/05/17 00:14:55.000,n,-209.41204,-600.65088,125.78354
2024/05/17 00:15:00.000,n,-209.32122,-600.72704,125.74492
2024/05/17 00:15:05.000,n,-209.04926,-600.68848,125.57348
2024/05/17 00:15:10.027,n,-209.06782,-600.61232,125.5687
2024/05/17 00:15:15.007,n,-209.35784,-600.61232,125.7429
2024/05/17 00:15:20.000,n,-209.41204,-600.66944,125.78742
2024/05/17 00:15:25.000,n,-209.10346,-600.63136,125.5941
2024/05/17 00:15:30.000,n,-209.10346,-600.708,125.61012
2024/05/17 00:15:35.184,n,-209.06782,-600.61232,125.5687
2024/05/17 00:15:40.000,n,-209.4306,-600.61232,125.7866
2024/05/17 00:15:45.005,n,-208.85004,-600.61232,125.4379
2024/05/17 00:15:50.000,n,-209.41204,-600.63136,125.77944
2024/05/17 00:15:55.000,n,-209.14008,-600.66944,125.62406
2024/05/17 00:16:00.001,n,-209.2309,-600.66944,125.6786
2024/05/17 00:16:05.143,n,-209.03118,-600.68848,125.56262
2024/05/17 00:16:10.005,n,-209.1767,-600.59276,125.63002
2024/05/17 00:16:15.026,n,-209.41204,-600.66944,125.78742
2024/05/17 00:16:20.000,n,-209.06782,-600.63136,125.57268
2024/05/17 00:16:25.001,n,-209.2309,-600.65088,125.67472
2024/05/17 00:16:30.000,n,-209.62982,-600.65088,125.91434
2024/05/17 00:16:35.004,n,-209.53948,-600.66944,125.86398
2024/05/17 00:16:40.014,n,-208.81342,-600.68848,125.43182
2024/05/17 00:16:45.000,n,-209.57514,-600.66944,125.88538
2024/05/17 00:16:50.145,n,-209.10346,-600.63136,125.5941
2024/05/17 00:16:55.000,n,-209.03118,-600.63136,125.5507
2024/05/17 00:17:00.063,n,-209.39398,-600.708,125.78464
2024/05/17 00:17:05.000,n,-209.03118,-600.66944,125.55866
2024/05/17 00:17:10.000,n,-209.2309,-600.65088,125.67472
2024/05/17 00:17:15.000,n,-208.77728,-600.68848,125.41012
2024/05/17 00:17:20.173,n,-208.79486,-600.65088,125.41282
2024/05/17 00:17:25.003,n,-209.35784,-600.65088,125.75098
2024/05/17 00:17:30.000,n,-209.2309,-600.72704,125.69066
2024/05/17 00:17:35.000,n,-209.32122,-600.66944,125.73286
2024/05/17 00:17:40.000,n,-209.15814,-600.68848,125.6389
2024/05/17 00:17:45.000,n,-208.97698,-600.66944,125.5261
2024/05/17 00:17:50.053,n,-209.1767,-600.65088,125.64218
2024/05/17 00:17:55.112,n,-208.9223,-600.63136,125.48528
2024/05/17 00:18:00.005,n,-209.32122,-600.66944,125.73286
2024/05/17 00:18:05.000,n,-209.06782,-600.68848,125.58464
2024/05/17 00:18:10.000,n,-209.32122,-600.74608,125.74892
2024/05/17 00:18:15.002,n,-209.35784,-600.63136,125.7469
2024/05/17 00:18:20.000,n,-209.59368,-600.708,125.90462
2024/05/17 00:18:25.055,n,-209.39398,-600.66944,125.77658
2024/05/17 00:18:30.000,n,-209.1767,-600.66944,125.64606
2024/05/17 00:18:35.000,n,-209.19428,-600.65088,125.65274
2024/05/17 00:18:40.002,n,-208.75922,-600.66944,125.39528
2024/05/17 00:18:45.000,n,-209.122,-600.72704,125.62526
2024/05/17 00:18:50.004,n,-209.26654,-600.708,125.70808
2024/05/17 00:18:55.018,n,-208.74066,-600.63136,125.3762
