Time,Z,dT
1958-02-10 22:08:20,44962.3932523368,36500.00000020112
1958-02-10 22:08:40,44962.500391871465,36520.000000192296
1958-02-10 22:09:00,44962.60753140613,36540.00000018348
1958-02-10 22:09:20,44962.714670940804,36560.00000017466
1958-02-10 22:09:40,44962.82181047547,36580.00000016584
1958-02-10 22:10:00,44962.92895001014,36600.00000015702
1958-02-10 22:10:20,44963.0360895448,36620.000000148204
1958-02-10 22:10:40,44963.14322907947,36640.000000139386
1958-02-10 22:11:00,44963.25036861414,36660.00000013056
1958-02-10 22:11:20,44963.35750814881,36680.00000012174
1958-02-10 22:11:40,44963.464647683475,36700.00000011292
1958-02-10 22:12:00,44963.57178721814,36720.000000104104
1958-02-10 22:12:20,44963.67892675281,36740.000000095286
1958-02-10 22:12:40,44963.78606628748,36760.00000008647
1958-02-10 22:13:00,44963.89320582215,36780.00000007764
1958-02-10 22:13:20,44963.941373838585,36800.00000006832
1958-02-10 22:13:40,44963.95641602178,36820.00000005871
1958-02-10 22:14:00,44963.971458204964,36840.0000000491
1958-02-10 22:14:20,44963.98650038815,36860.00000003949
1958-02-10 22:14:40,44964.00154257134,36880.000000029875
1958-02-10 22:15:00,44964.01658475453,36900.00000002026
1958-02-10 22:15:20,44964.031626937714,36920.00000001066
1958-02-10 22:15:40,44964.04666912091,36940.00000000105
1958-02-10 22:16:00,44964.06171130409,36959.999999991436
1958-02-10 22:16:20,44964.07675348728,36979.999999981825
1958-02-10 22:16:40,44964.09179567047,36999.99999997221
1958-02-10 22:17:00,44964.10683785366,37019.9999999626
1958-02-10 22:17:20,44964.121880036844,37039.999999953
1958-02-10 22:17:40,44964.13692222004,37059.999999943386
1958-02-10 22:18:00,44964.15196440322,37079.999999933774
1958-02-10 22:18:20,44964.16700658641,37099.99999992416
1958-02-10 22:18:40,44964.1820487696,37119.99999991455
1958-02-10 22:19:00,44964.19709095279,37139.99999990494
1958-02-10 22:19:20,44964.212133135974,37159.999999895335
1958-02-10 22:19:40,44964.22717531917,37179.999999885724
1958-02-10 22:20:00,44964.24221750235,37199.99999987611
1958-02-10 22:20:20,44964.25725968554,37219.9999998665
1958-02-10 22:20:40,44964.27230186873,37239.99999985689
1958-02-10 22:21:00,44964.28734405192,37259.99999984728
1958-02-10 22:21:20,44964.302386235104,37279.999999837666
1958-02-10 22:21:40,44964.3174284183,37299.99999982806
1958-02-10 22:22:00,44964.33247060148,37319.99999981845
1958-02-10 22:22:20,44964.347512784676,37339.99999980884
1958-02-10 22:22:40,44964.36255496786,37359.99999979923
1958-02-10 22:23:00,44964.37759715105,37379.999999789616
1958-02-10 22:23:20,44964.39263933424,37399.999999780004
1958-02-10 22:23:40,44964.40768151743,37419.9999997704
1958-02-10 22:24:00,44964.42272370061,37439.99999976079
1958-02-10 22:24:20,44964.423919846195,37459.99999975583
1958-02-10 22:24:40,44964.35372299122,37479.9999997749
1958-02-10 22:25:00,44964.283526136234,37499.99999979397
1958-02-10 22:25:20,44964.21332928126,37519.99999981303
1958-02-10 22:25:40,44964.143132426274,37539.99999983209
1958-02-10 22:26:00,44964.0729355713,37559.999999851156
1958-02-10 22:26:20,44964.00273871632,37579.999999870226
1958-02-10 22:26:40,44963.93254186134,37599.99999988929
1958-02-10 22:27:00,44963.86234500636,37619.99999990835
1958-02-10 22:27:20,44963.79214815138,37639.99999992742
1958-02-10 22:27:40,44963.7219512964,37659.999999946485
1958-02-10 22:28:00,44963.65175444142,37679.99999996555
1958-02-10 22:28:20,44963.58155758644,37699.99999998461
1958-02-10 22:28:40,44963.511360731456,37720.00000000368
1958-02-10 22:29:00,44963.44116387648,37740.000000022745
1958-02-10 22:29:20,44963.3709670215,37760.00000004181
1958-02-10 22:29:40,44963.30077016652,37780.00000006088
1958-02-10 22:30:00,44963.23057331154,37800.00000007994
1958-02-10 22:30:20,44963.16037645656,37820.000000099004
1958-02-10 22:30:40,44963.09017960158,37840.00000011807
1958-02-10 22:31:00,44963.0199827466,37860.00000013714
1958-02-10 22:31:20,44962.94978589162,37880.0000001562
1958-02-10 22:31:40,44962.87958903664,37900.00000017526
1958-02-10 22:32:00,44962.80939218166,37920.00000019433
1958-02-10 22:32:20,44962.739195326685,37940.0000002134
1958-02-10 22:32:40,44962.6689984717,37960.00000023246
1958-02-10 22:33:00,44962.598801616725,37980.00000025152
1958-02-10 22:33:20,44962.52860476174,38000.00000027059
1958-02-10 22:33:40,44962.458407906764,38020.000000289656
1958-02-10 22:34:00,44962.38821105178,38040.00000030872
1958-02-10 22:34:20,44962.318014196804,38060.00000032778
1958-02-10 22:34:40,44962.24781734182,38080.00000034685
1958-02-10 22:35:00,44962.177620486844,38100.000000365915
1958-02-10 22:35:20,44962.10742363187,38120.00000038498
1958-02-10 22:35:40,44961.96171359499,38140.00000038442
1958-02-10 22:36:00,44961.78120739673,38160.00000037481
1958-02-10 22:36:20,44961.60070119847,38180.000000365195
1958-02-10 22:36:40,44961.42019500021,38200.00000035558
1958-02-10 22:37:00,44961.23968880195,38220.00000034597
1958-02-10 22:37:20,44961.05918260369,38240.00000033636
1958-02-10 22:37:40,44960.87867640543,38260.000000326756
1958-02-10 22:38:00,44960.69817020717,38280.000000317144
1958-02-10 22:38:20,44960.51766400891,38300.00000030753
1958-02-10 22:38:40,44960.337157810645,38320.00000029792
1958-02-10 22:39:00,44960.156651612386,38340.00000028831
1958-02-10 22:39:20,44959.976145414126,38360.0000002787
1958-02-10 22:39:40,44959.79563921587,38380.000000269094
1958-02-10 22:40:00,44959.61513301761,38400.00000025948
1958-02-10 22:40:20,44959.43462681935,38420.00000024987
1958-02-10 22:40:40,44959.25412062109,38440.00000024026
1958-02-10 22:41:00,44959.07361442283,38460.00000023065
1958-02-10 22:41:20,44958.89310822457,38480.000000221036
1958-02-10 22:41:40,44958.71260202631,38500.000000211425
1958-02-10 22:42:00,44958.53209582804,38520.00000020182
1958-02-10 22:42:20,44958.35158962978,38540.00000019221
1958-02-10 22:42:40,44958.17108343152,38560.0000001826
1958-02-10 22:43:00,44957.990577233264,38580.000000172986
1958-02-10 22:43:20,44957.810071035005,38600.000000163374
1958-02-10 22:43:40,44957.629564836745,38620.00000015376
1958-02-10 22:44:00,44957.449058638485,38640.00000014416
1958-02-10 22:44:20,44957.268552440226,38660.00000013455
1958-02-10 22:44:40,44957.08804624197,38680.000000124935
1958-02-10 22:45:00,44956.90754004371,38700.000000115324
1958-02-10 22:45:20,44956.72703384545,38720.00000010571
1958-02-10 22:45:40,44956.54652764718,38740.0000000961
1958-02-10 22:46:00,44956.36602144892,38760.0000000865
1958-02-10 22:46:20,44956.18551525066,38780.000000076885
1958-02-10 22:46:40,44955.95607263419,38800.00000006727
1958-02-10 22:47:00,44955.53879133019,38820.00000005766
1958-02-10 22:47:20,44955.12151002618,38840.00000004805
1958-02-10 22:47:40,44954.70422872218,38860.00000003844
1958-02-10 22:48:00,44954.28694741818,38880.00000002883
1958-02-10 22:48:20,44953.86966611417,38900.00000001922
1958-02-10 22:48:40,44953.452384810174,38920.00000000961
1958-02-10 22:49:00,44953.03510350617,38940.0
1958-02-10 22:49:20,44952.61782220216,38959.99999999039
1958-02-10 22:49:40,44952.200540898164,38979.99999998078
1958-02-10 22:50:00,44951.78325959416,38999.999999971165
1958-02-10 22:50:20,44951.36597829015,39019.999999961554
1958-02-10 22:50:40,44950.948696986154,39039.99999995194
1958-02-10 22:51:00,44950.53141568215,39059.99999994234
1958-02-10 22:51:20,44950.11413437815,39079.99999993273
1958-02-10 22:51:40,44949.69685307414,39099.999999923115
1958-02-10 22:52:00,44949.27957177014,39119.9999999135
1958-02-10 22:52:20,44948.86229046614,39139.99999990389
1958-02-10 22:52:40,44948.44500916213,39159.99999989428
1958-02-10 22:53:00,44948.02772785813,39179.99999988467
1958-02-10 22:53:20,44947.61044655413,39199.99999987506
1958-02-10 22:53:40,44947.19316525012,39219.99999986545
1958-02-10 22:54:00,44946.775883946124,39239.99999985584
1958-02-10 22:54:20,44946.35860264212,39259.99999984623
1958-02-10 22:54:40,44945.94132133811,39279.99999983662
1958-02-10 22:55:00,44945.52404003411,39299.99999982701
1958-02-10 22:55:20,44945.10675873011,39319.999999817395
1958-02-10 22:55:40,44944.6894774261,39339.999999807784
1958-02-10 22:56:00,44944.2721961221,39359.99999979817
1958-02-10 22:56:20,44943.8549148181,39379.99999978857
1958-02-10 22:56:40,44943.43763351409,39399.99999977896
1958-02-10 22:57:00,44943.02035221009,39419.999999769345
1958-02-10 22:57:20,44942.60307090609,39439.99999975973
1958-02-10 22:57:40,44942.18578960209,39459.99999975012
1958-02-10 22:58:00,44941.82883717499,39479.99999975549
1958-02-10 22:58:20,44941.49433430467,39499.99999976643
1958-02-10 22:58:40,44941.15983143435,39519.99999977737
1958-02-10 22:59:00,44940.82532856403,39539.99999978831
1958-02-10 22:59:20,44940.49082569371,39559.99999979925
1958-02-10 22:59:40,44940.15632282339,39579.99999981019
1958-02-10 23:00:00,44939.821819953075,39599.999999821135
1958-02-10 23:00:20,44939.487317082756,39619.99999983207
1958-02-10 23:00:40,44939.15281421244,39639.999999843014
1958-02-10 23:01:00,44938.81831134211,39659.99999985396
1958-02-10 23:01:20,44938.48380847179,39679.99999986489
1958-02-10 23:01:40,44938.14930560147,39699.999999875836
1958-02-10 23:02:00,44937.814802731154,39719.99999988678
1958-02-10 23:02:20,44937.480299860836,39739.999999897715
1958-02-10 23:02:40,44937.14579699052,39759.99999990866
1958-02-10 23:03:00,44936.8112941202,39779.9999999196
1958-02-10 23:03:20,44936.47679124988,39799.99999993054
1958-02-10 23:03:40,44936.14228837956,39819.99999994148
1958-02-10 23:04:00,44935.80778550924,39839.999999952415
1958-02-10 23:04:20,44935.473282638915,39859.99999996336
1958-02-10 23:04:40,44935.1387797686,39879.9999999743
1958-02-10 23:05:00,44934.80427689828,39899.99999998524
1958-02-10 23:05:20,44934.46977402796,39919.99999999618
1958-02-10 23:05:40,44934.13527115764,39940.00000000712
1958-02-10 23:06:00,44933.80076828732,39960.00000001806
1958-02-10 23:06:20,44933.466265417,39980.000000029
1958-02-10 23:06:40,44933.13176254668,40000.000000039945
1958-02-10 23:07:00,44932.797259676365,40020.00000005088
1958-02-10 23:07:20,44932.462756806046,40040.000000061824
1958-02-10 23:07:40,44932.12825393572,40060.00000007277
1958-02-10 23:08:00,44931.7937510654,40080.0000000837
1958-02-10 23:08:20,44931.45924819508,40100.000000094646
1958-02-10 23:08:40,44931.12474532476,40120.00000010559
1958-02-10 23:09:00,44930.790242454445,40140.000000116524
1958-02-10 23:09:20,44930.455739584126,40160.00000012747
1958-02-10 23:09:40,44930.12123671381,40180.00000013841
1958-02-10 23:10:00,44929.858215911125,40200.00000014469
1958-02-10 23:10:20,44929.86824403325,40220.000000133165
1958-02-10 23:10:40,44929.87827215538,40240.00000012164
1958-02-10 23:11:00,44929.888300277504,40260.00000011012
1958-02-10 23:11:20,44929.89832839963,40280.0000000986
1958-02-10 23:11:40,44929.90835652175,40300.00000008708
1958-02-10 23:12:00,44929.918384643875,40320.00000007555
1958-02-10 23:12:20,44929.928412766,40340.00000006403
1958-02-10 23:12:40,44929.93844088812,40360.00000005251
1958-02-10 23:13:00,44929.94846901025,40380.000000040985
1958-02-10 23:13:20,44929.95849713237,40400.00000002947
1958-02-10 23:13:40,44929.968525254495,40420.00000001794
1958-02-10 23:14:00,44929.97855337662,40440.00000000642
1958-02-10 23:14:20,44929.98858149875,40459.9999999949
1958-02-10 23:14:40,44929.998609620874,40479.999999983374
1958-02-10 23:15:00,44930.008637743,40499.99999997185
1958-02-10 23:15:20,44930.01866586512,40519.99999996033
1958-02-10 23:15:40,44930.028693987246,40539.99999994881
1958-02-10 23:16:00,44930.03872210937,40559.99999993729
1958-02-10 23:16:20,44930.04875023149,40579.99999992576
1958-02-10 23:16:40,44930.05877835362,40599.99999991424
1958-02-10 23:17:00,44930.06880647574,40619.99999990272
1958-02-10 23:17:20,44930.078834597865,40639.999999891195
1958-02-10 23:17:40,44930.08886272,40659.99999987968
1958-02-10 23:18:00,44930.09889084212,40679.99999986815
1958-02-10 23:18:20,44930.108918964244,40699.99999985663
1958-02-10 23:18:40,44930.11894708637,40719.99999984511
1958-02-10 23:19:00,44930.12897520849,40739.999999833584
1958-02-10 23:19:20,44930.139003330616,40759.99999982206
1958-02-10 23:19:40,44930.14903145274,40779.99999981054
1958-02-10 23:20:00,44930.159059574864,40799.999999799016
1958-02-10 23:20:20,44930.16908769699,40819.9999997875
1958-02-10 23:20:40,44930.17911581911,40839.99999977597
1958-02-10 23:21:00,44930.189143941236,40859.99999976445
1958-02-10 23:21:20,44930.00162689241,40879.99999977664
1958-02-10 23:21:40,44929.74089571674,40899.99999979762
1958-02-10 23:22:00,44929.480164541084,40919.999999818596
1958-02-10 23:22:20,44929.21943336542,40939.99999983957
1958-02-10 23:22:40,44928.95870218975,40959.99999986055
1958-02-10 23:23:00,44928.69797101409,40979.999999881526
1958-02-10 23:23:20,44928.43723983843,40999.9999999025
1958-02-10 23:23:40,44928.176508662764,41019.99999992348
1958-02-10 23:24:00,44927.9157774871,41039.999999944455
1958-02-10 23:24:20,44927.65504631143,41059.99999996543
1958-02-10 23:24:40,44927.394315135774,41079.99999998641
1958-02-10 23:25:00,44927.13358396011,41100.000000007385
1958-02-10 23:25:20,44926.87285278444,41120.00000002836
1958-02-10 23:25:40,44926.61212160878,41140.00000004934
1958-02-10 23:26:00,44926.35139043312,41160.000000070315
1958-02-10 23:26:20,44926.090659257454,41180.00000009129
1958-02-10 23:26:40,44925.82992808179,41200.00000011227
1958-02-10 23:27:00,44925.56919690612,41220.00000013325
1958-02-10 23:27:20,44925.308465730464,41240.00000015423
1958-02-10 23:27:40,44925.0477345548,41260.000000175205
1958-02-10 23:28:00,44924.78700337913,41280.00000019618
1958-02-10 23:28:20,44924.526272203475,41300.00000021716
1958-02-10 23:28:40,44924.26554102781,41320.000000238135
1958-02-10 23:29:00,44924.004809852144,41340.00000025911
1958-02-10 23:29:20,44923.74407867648,41360.00000028009
1958-02-10 23:29:40,44923.48334750082,41380.000000301065
1958-02-10 23:30:00,44923.222616325154,41400.00000032204
1958-02-10 23:30:20,44922.96188514949,41420.00000034302
1958-02-10 23:30:40,44922.70115397382,41440.000000363994
1958-02-10 23:31:00,44922.440422798165,41460.00000038497
1958-02-10 23:31:20,44922.1796916225,41480.00000040595
1958-02-10 23:31:40,44921.918960446834,41500.000000426924
1958-02-10 23:32:00,44921.65822927117,41520.0000004479
1958-02-10 23:32:20,44921.47322574063,41540.00000046118
1958-02-10 23:32:40,44921.51333822913,41560.00000045157
1958-02-10 23:33:00,44921.553450717634,41580.000000441956
1958-02-10 23:33:20,44921.59356320613,41600.00000043235
1958-02-10 23:33:40,44921.63367569463,41620.00000042274
1958-02-10 23:34:00,44921.673788183136,41640.00000041313
1958-02-10 23:34:20,44921.71390067164,41660.00000040352
1958-02-10 23:34:40,44921.75401316014,41680.000000393906
1958-02-10 23:35:00,44921.794125648645,41700.000000384294
1958-02-10 23:35:20,44921.83423813715,41720.00000037468
1958-02-10 23:35:40,44921.87435062565,41740.00000036507
1958-02-10 23:36:00,44921.91446311415,41760.00000035547
1958-02-10 23:36:20,44921.95457560266,41780.000000345855
1958-02-10 23:36:40,44921.99468809115,41800.000000336244
1958-02-10 23:37:00,44922.034800579655,41820.00000032663
1958-02-10 23:37:20,44922.07491306816,41840.00000031702
1958-02-10 23:37:40,44922.11502555666,41860.00000030741
1958-02-10 23:38:00,44922.155138045164,41880.0000002978
1958-02-10 23:38:20,44922.19525053367,41900.000000288186
1958-02-10 23:38:40,44922.23536302217,41920.00000027858
1958-02-10 23:39:00,44922.27547551067,41940.00000026897
1958-02-10 23:39:20,44922.315587999175,41960.00000025936
1958-02-10 23:39:40,44922.35570048768,41980.00000024975
1958-02-10 23:40:00,44922.395812976174,42000.000000240136
1958-02-10 23:40:20,44922.43592546468,42020.000000230524
1958-02-10 23:40:40,44922.47603795318,42040.00000022091
1958-02-10 23:41:00,44922.51615044168,42060.00000021131
1958-02-10 23:41:20,44922.556262930186,42080.0000002017
1958-02-10 23:41:40,44922.59637541869,42100.000000192085
1958-02-10 23:42:00,44922.63648790719,42120.000000182474
1958-02-10 23:42:20,44922.676600395695,42140.00000017286
1958-02-10 23:42:40,44922.7167128842,42160.00000016325
1958-02-10 23:43:00,44922.7568253727,42180.00000015364
1958-02-10 23:43:20,44922.7969378612,42200.00000014403
1958-02-10 23:43:40,44922.700730495926,42220.000000136955
1958-02-10 23:44:00,44922.56468230573,42240.000000130625
1958-02-10 23:44:20,44922.428634115546,42260.00000012429
1958-02-10 23:44:40,44922.29258592535,42280.00000011796
1958-02-10 23:45:00,44922.15653773516,42300.00000011162
1958-02-10 23:45:20,44922.020489544964,42320.00000010529
1958-02-10 23:45:40,44921.88444135477,42340.00000009895
1958-02-10 23:46:00,44921.748393164584,42360.00000009262
1958-02-10 23:46:20,44921.61234497439,42380.000000086286
1958-02-10 23:46:40,44921.476296784196,42400.000000079955
1958-02-10 23:47:00,44921.340248594,42420.00000007362
1958-02-10 23:47:20,44921.20420040381,42440.00000006729
1958-02-10 23:47:40,44921.068152213615,42460.00000006095
1958-02-10 23:48:00,44920.93210402343,42480.00000005462
1958-02-10 23:48:20,44920.796055833234,42500.00000004828
1958-02-10 23:48:40,44920.66000764304,42520.00000004195
1958-02-10 23:49:00,44920.52395945285,42540.000000035616
1958-02-10 23:49:20,44920.38791126265,42560.000000029286
1958-02-10 23:49:40,44920.251863072466,42580.00000002295
1958-02-10 23:50:00,44920.11581488227,42600.00000001662
1958-02-10 23:50:20,44919.97976669208,42620.00000001028
1958-02-10 23:50:40,44919.843718501885,42640.00000000395
1958-02-10 23:51:00,44919.70767031169,42659.99999999761
1958-02-10 23:51:20,44919.5716221215,42679.99999999128
1958-02-10 23:51:40,44919.43557393131,42699.999999984946
1958-02-10 23:52:00,44919.29952574112,42719.999999978616
1958-02-10 23:52:20,44919.16347755092,42739.99999997228
1958-02-10 23:52:40,44919.02742936073,42759.99999996595
1958-02-10 23:53:00,44918.891381170535,42779.99999995961
1958-02-10 23:53:20,44918.75533298035,42799.99999995328
1958-02-10 23:53:40,44918.619284790155,42819.999999946944
1958-02-10 23:54:00,44918.48323659996,42839.99999994061
1958-02-10 23:54:20,44918.4375444505,42859.99999993445
1958-02-10 23:54:40,44918.41199912887,42879.99999992833
1958-02-10 23:55:00,44918.38645380724,42899.999999922205
1958-02-10 23:55:20,44918.36090848561,42919.99999991609
1958-02-10 23:55:40,44918.33536316398,42939.99999990996
1958-02-10 23:56:00,44918.309817842346,42959.99999990384
1958-02-10 23:56:20,44918.28427252072,42979.99999989772
1958-02-10 23:56:40,44918.25872719909,42999.999999891596
1958-02-10 23:57:00,44918.23318187746,43019.99999988548
1958-02-10 23:57:20,44918.20763655583,43039.99999987935
1958-02-10 23:57:40,44918.1820912342,43059.99999987323
1958-02-10 23:58:00,44918.15654591257,43079.999999867105
1958-02-10 23:58:20,44918.13100059094,43099.999999860986
1958-02-10 23:58:40,44918.10545526931,43119.99999985487
1958-02-10 23:59:00,44918.079909947686,43139.99999984874
1958-02-10 23:59:20,44918.054364626056,43159.99999984262
1958-02-10 23:59:40,44918.028819304425,43179.999999836495
1958-02-11 00:00:00,44918.003273982795,43199.999999830376
1958-02-11 00:00:20,44917.977728661164,43219.99999982425
1958-02-11 00:00:40,44917.952183339534,43239.99999981813
1958-02-11 00:01:00,44917.9266380179,43259.99999981201
1958-02-11 00:01:20,44917.90109269627,43279.999999805885
1958-02-11 00:01:40,44917.87554737465,43299.999999799766
1958-02-11 00:02:00,44917.85000205302,43319.99999979364
1958-02-11 00:02:20,44917.82445673139,43339.99999978752
1958-02-11 00:02:40,44917.79891140976,43359.999999781394
1958-02-11 00:03:00,44917.77336608813,43379.999999775275
1958-02-11 00:03:20,44917.7478207665,43399.999999769156
1958-02-11 00:03:40,44917.72227544487,43419.99999976303
1958-02-11 00:04:00,44917.696730123236,43439.99999975691
1958-02-11 00:04:20,44917.671184801606,43459.999999750784
1958-02-11 00:04:40,44917.64563947998,43479.999999744665
1958-02-11 00:05:00,44917.62009415835,43499.99999973854
1958-02-11 00:05:20,44917.59454883672,43519.99999973242
1958-02-11 00:05:40,44917.56900351509,43539.99999972629
1958-02-11 00:06:00,44917.54345819346,43559.999999720174
1958-02-11 00:06:20,44917.51791287183,43579.999999714055
1958-02-11 00:06:40,44917.4923675502,43599.99999970793
1958-02-11 00:07:00,44917.46682222857,43619.99999970181
1958-02-11 00:07:20,44917.441276906946,43639.99999969568
1958-02-11 00:07:40,44917.415731585315,43659.999999689564
1958-02-11 00:08:00,44917.390186263685,43679.99999968344
1958-02-11 00:08:20,44917.364640942054,43699.99999967732
1958-02-11 00:08:40,44917.41211100981,43719.99999967189
1958-02-11 00:09:00,44917.54932507112,43739.999999667314
1958-02-11 00:09:20,44917.68653913244,43759.99999966274
1958-02-11 00:09:40,44917.823753193756,43779.99999965817
1958-02-11 00:10:00,44917.960967255065,43799.99999965359
1958-02-11 00:10:20,44918.09818131638,43819.999999649015
1958-02-11 00:10:40,44918.23539537769,43839.99999964444
1958-02-11 00:11:00,44918.37260943901,43859.99999963986
1958-02-11 00:11:20,44918.509823500324,43879.99999963529
1958-02-11 00:11:40,44918.64703756163,43899.999999630716
1958-02-11 00:12:00,44918.78425162295,43919.99999962614
1958-02-11 00:12:20,44918.92146568426,43939.99999962156
1958-02-11 00:12:40,44919.058679745576,43959.99999961699
1958-02-11 00:13:00,44919.19589380689,43979.99999961242
1958-02-11 00:13:20,44919.3331078682,43999.99999960784
1958-02-11 00:13:40,44919.47032192952,44019.999999603264
1958-02-11 00:14:00,44919.60753599083,44039.99999959869
1958-02-11 00:14:20,44919.744750052145,44059.99999959412
1958-02-11 00:14:40,44919.88196411346,44079.99999958954
1958-02-11 00:15:00,44920.01917817477,44099.999999584965
1958-02-11 00:15:20,44920.15639223609,44119.99999958039
1958-02-11 00:15:40,44920.2936062974,44139.99999957581
1958-02-11 00:16:00,44920.43082035871,44159.99999957124
1958-02-11 00:16:20,44920.56803442003,44179.999999566666
1958-02-11 00:16:40,44920.70524848134,44199.99999956209
1958-02-11 00:17:00,44920.842462542656,44219.99999955751
1958-02-11 00:17:20,44920.979676603965,44239.99999955294
1958-02-11 00:17:40,44921.11689066528,44259.99999954837
1958-02-11 00:18:00,44921.2541047266,44279.99999954379
1958-02-11 00:18:20,44921.39131878791,44299.99999953921
1958-02-11 00:18:40,44921.528532849225,44319.99999953464
1958-02-11 00:19:00,44921.656391355005,44339.999999536536
1958-02-11 00:19:20,44921.75667257641,44359.99999955751
1958-02-11 00:19:40,44921.85695379782,44379.99999957849
1958-02-11 00:20:00,44921.95723501923,44399.999999599466
1958-02-11 00:20:20,44922.05751624064,44419.99999962044
1958-02-11 00:20:40,44922.15779746205,44439.99999964142
1958-02-11 00:21:00,44922.25807868346,44459.999999662396
1958-02-11 00:21:20,44922.358359904865,44479.99999968337
1958-02-11 00:21:40,44922.45864112628,44499.99999970435
1958-02-11 00:22:00,44922.558922347685,44519.999999725325
1958-02-11 00:22:20,44922.65920356909,44539.9999997463
1958-02-11 00:22:40,44922.759484790506,44559.99999976728
1958-02-11 00:23:00,44922.85976601191,44579.999999788255
1958-02-11 00:23:20,44922.960047233326,44599.99999980923
1958-02-11 00:23:40,44923.06032845473,44619.99999983021
1958-02-11 00:24:00,44923.16060967614,44639.999999851185
1958-02-11 00:24:20,44923.26089089755,44659.99999987216
1958-02-11 00:24:40,44923.36117211896,44679.99999989314
1958-02-11 00:25:00,44923.461453340366,44699.999999914115
1958-02-11 00:25:20,44923.56173456178,44719.999999935084
1958-02-11 00:25:40,44923.662015783186,44739.99999995606
1958-02-11 00:26:00,44923.76229700459,44759.99999997704
1958-02-11 00:26:20,44923.862578226006,44779.999999998014
1958-02-11 00:26:40,44923.96285944741,44800.00000001899
1958-02-11 00:27:00,44924.063140668826,44820.00000003997
1958-02-11 00:27:20,44924.16342189023,44840.00000006094
1958-02-11 00:27:40,44924.26370311164,44860.00000008192
1958-02-11 00:28:00,44924.36398433305,44880.0000001029
1958-02-11 00:28:20,44924.46426555446,44900.00000012387
1958-02-11 00:28:40,44924.564546775866,44920.00000014485
1958-02-11 00:29:00,44924.66482799728,44940.000000165826
1958-02-11 00:29:20,44924.765109218686,44960.0000001868
1958-02-11 00:29:40,44924.8653904401,44980.00000020778
1958-02-11 00:30:00,44924.965671661506,45000.000000228756
1958-02-11 00:30:20,44925.00374376805,45020.00000022453
1958-02-11 00:30:40,44925.0238000123,45040.00000021301
1958-02-11 00:31:00,44925.04385625655,45060.000000201486
1958-02-11 00:31:20,44925.063912500795,45080.00000018997
1958-02-11 00:31:40,44925.08396874504,45100.00000017844
1958-02-11 00:32:00,44925.1040249893,45120.000000166925
1958-02-11 00:32:20,44925.124081233545,45140.0000001554
1958-02-11 00:32:40,44925.14413747779,45160.00000014388
1958-02-11 00:33:00,44925.16419372204,45180.00000013236
1958-02-11 00:33:20,44925.18424996629,45200.00000012084
1958-02-11 00:33:40,44925.20430621054,45220.000000109314
1958-02-11 00:34:00,44925.22436245479,45240.000000097796
1958-02-11 00:34:20,44925.24441869904,45260.00000008627
1958-02-11 00:34:40,44925.26447494329,45280.00000007475
1958-02-11 00:35:00,44925.284531187535,45300.00000006323
1958-02-11 00:35:20,44925.30458743178,45320.00000005171
1958-02-11 00:35:40,44925.32464367604,45340.000000040185
1958-02-11 00:36:00,44925.344699920286,45360.00000002867
1958-02-11 00:36:20,44925.364756164534,45380.00000001714
1958-02-11 00:36:40,44925.38481240878,45400.00000000562
1958-02-11 00:37:00,44925.40486865303,45419.9999999941
1958-02-11 00:37:20,44925.424924897285,45439.999999982574
1958-02-11 00:37:40,44925.44498114153,45459.999999971056
1958-02-11 00:38:00,44925.46503738578,45479.99999995953
1958-02-11 00:38:20,44925.48509363003,45499.99999994801
1958-02-11 00:38:40,44925.505149874276,45519.99999993649
1958-02-11 00:39:00,44925.525206118524,45539.99999992497
1958-02-11 00:39:20,44925.54526236278,45559.999999913445
1958-02-11 00:39:40,44925.56531860703,45579.99999990193
1958-02-11 00:40:00,44925.585374851275,45599.9999998904
1958-02-11 00:40:20,44925.60543109552,45619.999999878884
1958-02-11 00:40:40,44925.62548733977,45639.99999986736
1958-02-11 00:41:00,44925.645543584025,45659.99999985584
1958-02-11 00:41:20,44925.65963201661,45679.999999844884
1958-02-11 00:41:40,44925.65963201661,45699.99999983527
1958-02-11 00:42:00,44925.65963201661,45719.99999982566
1958-02-11 00:42:20,44925.65963201661,45739.99999981606
1958-02-11 00:42:40,44925.65963201661,45759.999999806445
1958-02-11 00:43:00,44925.65963201661,45779.99999979683
1958-02-11 00:43:20,44925.65963201661,45799.99999978722
1958-02-11 00:43:40,44925.65963201661,45819.99999977761
1958-02-11 00:44:00,44925.65963201661,45839.999999768
1958-02-11 00:44:20,44925.65963201661,45859.99999975839
1958-02-11 00:44:40,44925.65963201661,45879.999999748776
1958-02-11 00:45:00,44925.65963201661,45899.999999739164
1958-02-11 00:45:20,44925.65963201661,45919.99999972955
1958-02-11 00:45:40,44925.65963201661,45939.99999971995
1958-02-11 00:46:00,44925.65963201661,45959.99999971034
1958-02-11 00:46:20,44925.65963201661,45979.999999700725
1958-02-11 00:46:40,44925.65963201661,45999.999999691114
1958-02-11 00:47:00,44925.65963201661,46019.9999996815
1958-02-11 00:47:20,44925.65963201661,46039.99999967189
1958-02-11 00:47:40,44925.65963201661,46059.99999966228
1958-02-11 00:48:00,44925.65963201661,46079.99999965267
1958-02-11 00:48:20,44925.65963201661,46099.999999643056
1958-02-11 00:48:40,44925.65963201661,46119.999999633445
