"Timestamp","TZ","V_S6_TNG (V)","I_S6_TNG (mA)"
2024/10/12 00:17:35.000,n,2443.371,868.60864
2024/10/12 00:17:40.005,n,2443.851,868.87264
2024/10/12 00:17:45.000,n,2443.5604,868.90312
2024/10/12 00:17:50.007,n,2444.0112,868.7016
2024/10/12 00:17:55.001,n,2442.8908,868.67056
2024/10/12 00:18:00.010,n,2443.9238,868.7016
2024/10/12 00:18:05.004,n,2443.6474,868.71728
2024/10/12 00:18:10.000,n,2443.5164,868.8412
2024/10/12 00:18:15.007,n,2443.9676,868.62344
2024/10/12 00:18:20.000,n,2443.2254,868.764
2024/10/12 00:18:25.010,n,2443.6474,868.73256
2024/10/12 00:18:30.004,n,2443.7784,868.67056
2024/10/12 00:18:35.000,n,2443.7346,868.62344
2024/10/12 00:18:40.006,n,2443.3854,868.81024
2024/10/12 00:18:45.066,n,2444.0402,868.5772
2024/10/12 00:18:50.009,n,2443.4584,868.74832
2024/10/12 00:18:55.002,n,2443.9094,868.73256
2024/10/12 00:19:00.042,n,2443.0944,868.65488
2024/10/12 00:19:05.005,n,2443.6474,868.60864
2024/10/12 00:19:10.000,n,2443.6334,868.8884
2024/10/12 00:19:15.009,n,2443.6912,868.73256
2024/10/12 00:19:20.000,n,2443.3854,868.59296
2024/10/12 00:19:25.000,n,2443.6474,868.82592
2024/10/12 00:19:30.005,n,2443.371,868.7016
2024/10/12 00:19:35.000,n,2444.2,868.73256
2024/10/12 00:19:40.007,n,2443.5458,868.67056
2024/10/12 00:19:45.001,n,2443.7346,868.6392
2024/10/12 00:19:50.063,n,2443.7202,868.81024
2024/10/12 00:19:55.004,n,2443.9094,868.7016
2024/10/12 00:20:00.000,n,2443.8802,868.73256
2024/10/12 00:20:05.007,n,2444.1712,868.7016
2024/10/12 00:20:10.000,n,2444.2,868.6392
2024/10/12 00:20:15.010,n,2444.6076,868.68584
2024/10/12 00:20:20.003,n,2443.4436,868.7016
2024/10/12 00:20:25.000,n,2443.8366,868.79448
